"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3","topic_4","topic_5","topic_6","topic_7","topic_8"
"1",0.658013762316235,"7","female","8","7",-1.70025071262336,-0.0119111064455865,-0.343234107077497,2.62407757364304,0.82864325889797,0.950913917321695,-1.61121907779101,-0.78075263318653
"1",0.422672164807955,"3","male","0","4",-0.659516720625402,-1.54552973133247,-0.0829059380040604,-1.05794554206547,-1.74460132894381,0.409818467337904,1.57370699389329,1.25240970578989
"1",0.658013762316235,"4","male","26","7",-0.138007797143555,1.0290629906475,-0.5822030484435,-0.31161111555351,0.44911909904086,0.38088471338188,0.920328869387886,0.610816583266572
"1",1.00002964616339,"6","female","12","5",0.556185619042954,1.24538276120726,0.419618400857532,-1.05325302325843,-0.291264281957793,0.533955631262014,0.468785125782017,-0.170422285304378
"1",1.00002964616339,"6","female","12","5",0.184204151076844,0.633945113505371,-0.0140195470477009,1.13664754531623,1.12551408245382,0.447447506770627,0.405737712748495,-0.62829876982342
"1",0.96821109930953,"6","couple","51","9",0.41512047037284,0.420109768237997,1.38005108991761,-0.725816558982051,-0.879839011965825,1.10463107256974,-0.638710860207803,-0.732009330749724
"1",0.96821109930953,"6","couple","51","9",0.278756503854624,0.690771003254882,1.98138255901812,0.0707718185267196,0.68860436090363,-0.471654308216807,0.322511918858148,-1.10212234173999
"1",0.380771914581237,"8","female","39","9",0.00763499420882353,-0.231854924876575,1.47279341417333,0.371370802189952,0.901626499742658,0.544238066842258,-0.464775585466966,-0.306972382512386
"1",0.380771914581237,"8","female","39","9",0.310952018784522,0.321946881171584,0.641167972077294,-0.649364140784732,0.877462341820702,0.651987135842087,-0.0195487387798236,-0.0959145273950078
"1",1.23869289818793,"5","couple","51","8",0.48480805080984,0.555528848181238,0.0985490789443902,-0.473308435190547,-0.207154045917101,0.870488885447051,0.978505574729513,-0.277330659528686
"1",-1.43471087855565,"7","female","8","9",-0.412049628184303,2.73415663732072,-0.222359361662999,-0.403401231444555,-0.315386739185939,-0.841686782763403,0.756097957306022,0.351548946991767
"1",1.60082437969367,"7","female","33","5",1.23105700546216,0.249003587574683,-0.229789309221516,0.296533135875654,-1.0721105842314,-1.05945643370945,1.66906699056236,-0.241362212196894
"1",-0.00500108094775305,"5","female","12","3",0.17339946724744,0.99651275059964,0.242345432046989,0.770393435517086,0.567141189659661,0.006991755175648,0.44165049864061,0.298399076507372
"1",1.00002964616339,"7","couple","34","9",0.639880466267757,-0.162889248563715,0.211744447386399,-0.307133571225159,0.472078325267996,0.598761165115516,0.0341754944333773,0.19464664325708
"1",-0.0738166906268472,"8","female","0","9",0.034643869455751,0.729086841635492,0.574947074469814,-0.542688916557336,0.334821697500302,1.00551992729072,0.0716889056200049,-0.0828898263278449
"1",-0.0738166906268472,"8","female","0","9",-0.923641179983535,-0.064181898436844,1.03411088392499,1.29867440304159,-0.844121055530838,-1.42819034714409,-0.628764935428935,1.5090680897052
"1",-1.45476689120438,"8","male","51","9",1.00092315978452,-0.0113347192752551,-0.524860064301154,0.370523893830081,-0.864459678286494,0.965080918128904,-0.745391371093064,-0.148646492909682
"1",-0.986653019681997,"8","male","17","9",0.37793532868015,0.436709030855119,-1.1386933932916,0.831190761151886,1.18216867497707,-1.11573052497034,1.27751950559568,0.33308545462115
"1",-1.75174811094954,"7","female","0","6",-1.80423489952124,-1.53889947814969,-1.62290231547867,-1.05169704356451,-1.01818997468339,1.3962032550852,-0.885084687823277,1.32415068889335
"1",0.0118587173585989,"4","couple","39","8",1.39161030729331,0.152773452183577,-0.15299580002396,-0.474548507492262,1.03496603148454,-0.48046606777651,-0.403289102613194,-0.999019812006122
"1",0.919567727306443,"8","couple","42","9",0.184159334356569,0.645546401756102,-0.594055843395561,-0.412025973832436,1.67983798324193,0.349631519988985,-0.473963182769285,0.0410753519188112
"1",0.919567727306443,"8","couple","42","9",-0.173113196488433,0.555836857362001,0.0489982152428865,-0.834687737808326,2.02045520930889,0.383361137071757,-0.177390042462168,-0.445135791519784
"1",-1.29316980240543,"8","female","6","9",0.79028877617744,0.968199222567912,-0.278946194147271,1.97622183940414,-0.00802772237473284,0.00319144981103933,-0.414081406173294,-0.862374289422119
"1",-0.665106456021686,"7","couple","13","9",1.13427916906932,-0.478417089376026,-1.437180525527,-1.05387130859746,-0.279391495902517,0.866128178338773,1.07563965143296,-1.08773525548325
"1",-0.846062266248092,"7","male","16","9",-0.434627596816862,-0.231364031451234,0.801435353203478,-0.749181559587077,1.04145226037433,0.773341681732657,0.56527628115751,0.156359523713813
"1",1.44035908738723,"5","female","29","7",-0.3517020644937,-0.663368715511027,1.21201558956391,-0.661500991973046,-0.27713306178957,1.51666528083341,0.409647869666645,-0.694584046924467
"1",-1.66653282985344,"3","female","48","5",-0.0273227720294876,0.50983292796304,0.1839596445202,-0.776604288436238,-0.489019743230063,1.33732599793948,0.183558048244884,0.116028553010912
"1",-1.03016907257778,"7","female","53","7",-1.02717259864781,0.850784475204904,-0.430001774006763,1.48265214405762,1.50496242292789,-0.167369682328754,0.39833742594525,0.309704911183483
"1",0.504062718085034,"6","couple","12","9",-0.455919993480165,-1.11082433378102,-0.374293398286717,2.02192843654385,0.857694926634154,-0.720223602341352,1.25651152975338,0.574366228716647
"1",0.504062718085034,"6","couple","12","9",-1.33163945753914,-0.047117059193467,1.17563181891807,0.738491650918633,0.971059995953685,0.988964794690257,-0.354658692412796,-0.144466258881928
"1",1.60082437969367,"5","female","12","3",0.181898887203485,1.73316594907107,-1.5430458222632,-0.908621481177094,0.307404760591994,-0.854319296741443,0.678658043355396,0.866945145208709
"1",-1.03016907257778,"5","male","0","5",-0.845787974469905,0.667800189475687,0.125493958457987,1.32904012681832,0.981572657868822,1.26081864517941,-0.785166015775699,-0.89667739661875
"1",0.919567727306443,"7","couple","36","7",-0.206553612503846,0.669371868534173,-0.0250036177917178,0.698657482973851,1.5631065610055,-0.705461023030373,1.96140139770727,-0.867316364562448
"1",-1.81052670986304,"4","male","48","9",1.34953320439354,0.594399398433594,-0.347958952401102,-0.796207560794077,0.193757953934675,0.184918219537558,-0.0469723188604751,-0.932205413008467
"1",0.249850150519799,"7","female","6","9",-0.703881332516597,0.588008982229703,-0.416117336388815,-0.646200971410041,-0.625671647691493,1.31382672621958,-0.767871167453154,0.87024754047052
"1",1.60082437969367,"5","female","0","8",-1.78755167942137,-1.51495813868975,3.36403049673093,0.181038716898249,-1.71658599401972,-2.07561960019763,0.886220093206928,-1.88637027534705
"1",-0.700080698452755,"7","male","32","9",0.0546432705631783,0.564832442300349,-0.616235057707334,0.924261845079159,0.149683264033749,0.637841906736586,0.626851356474181,0.409403010408278
"1",-0.456095228726858,"4","male","48","6",-1.81573317671643,-1.5554001390465,-1.68605425431305,-1.06724763447502,0.112924244118052,-2.10845895751255,-1.32422157508381,2.1459547189751
"1",-1.02331041667825,"3","male","6","6",1.56061549347653,0.631100849523582,-1.1566026028395,-0.976181226013228,-0.151902098056878,0.281802718532362,-1.4957391620501,-1.21268824143308
"1",-0.630700925727441,"7","male","55","8",-0.796214261116877,0.0621440259911651,2.59898378599792,-0.107986721609517,-1.12063844710919,-1.24273049982775,-0.633931632904807,0.742344389468984
"1",1.12272450726293,"5","couple","12","6",0.380076954992068,-1.53705153113172,-0.663079456945107,-0.00923681735543788,-0.189188957974283,1.49705707880951,0.642391588032841,-0.422719749224315
"1",-0.373914278170392,"7","couple","42","6",-0.202241263226377,0.226610635181097,0.798195778211305,2.80901767729378,-0.396922343187159,-1.51195370252933,0.147957168609108,0.154364959964101
"1",-0.808611846246749,"6","female","0","8",1.28348492405673,0.225721910733162,-0.901630006474038,-0.0608961126552796,0.373220685162494,-1.21076545614691,-0.124860214121691,0.449532696395902
"1",-0.109082398516372,"5","male","12","9",-0.159271016485919,-0.278656391692832,0.622214710233083,0.136488156184638,-0.147256173789142,1.31408908507231,0.586925380100396,-0.156107626414942
"1",-1.21677545804318,"8","female","48","8",1.73870596335307,-0.266619553792968,-0.237555245314453,-0.628590603335451,-0.227209485130956,-0.473040590713494,-0.323826993565643,-0.951406916680505
"1",-2.95524751789711,"4","female","0","4",-0.350333307690836,-0.455551358828454,0.22398549152741,0.704973250318974,0.584340393501672,0.337534326668296,0.944948801078122,0.702837057897933
"1",0.59522299761643,"7","female","8","6",NA,NA,NA,NA,NA,NA,NA,NA
"1",0.272240766787243,"6","couple","12","6",-0.0435014839303906,1.25838611639081,-0.379184305294497,-0.758475948750044,1.00315540333061,0.680150458104856,-0.520921145080974,0.228470169208389
"1",1.16696082561799,"4","couple","0","6",1.02772862537467,0.193612400656444,-0.0235694669332612,-0.73070345866807,1.38266033611783,-0.425337843384226,0.424011934793436,-0.742353993639799
"1",0.935906754383901,"5","couple","26","6",-1.04431766002299,-0.522890273993943,-0.792022697464987,3.46110947214212,-1.74577401649979,0.113498226466714,-1.63815081333503,0.113473496110736
"1",-1.86078782586347,"7","male","12","6",-1.81406005846909,-1.55299912223582,-1.68379628248733,0.220053539441866,-0.449032186664151,-1.35109781386356,-0.6964235504364,2.11939867714976
"1",0.359506474353238,"7","couple","0","9",-0.0502591218540894,-0.994847117304875,1.06015012960523,1.05152181468778,0.187524417792556,0.719601592416277,-0.0611263702207523,0.20353114851419
"1",1.45314398122312,"4","female","42","2",0.627303681679682,0.339655286000946,-1.11525268293875,-0.224389732377609,0.281054926849174,1.3237846711718,-0.446982374549657,-0.59850368298939
"1",1.03137678976425,"8","couple","6","9",0.801243507993953,0.665391222289628,-0.035229913976346,0.142360215856883,1.21244563470779,0.00723267068214043,0.106272867910064,-0.607394908929748
"1",-0.314307702923765,"4","male","0","8",0.664074972056315,0.830427482021446,-0.705393404064481,0.159903688068849,-1.0747638392623,1.24310743652846,-0.789653276733916,-0.259823905764756
"1",-0.404359314107912,"6","couple","4","9",0.823692817390708,0.428881522080863,-0.282032277493756,-0.629635870331853,-0.0599637400758772,0.575130672954812,0.747136880541966,-0.0834404537015767
"1",1.22453971168949,"8","couple","25","7",-0.562083147776027,1.31262282552968,0.631536432346813,0.49755024344445,-0.765180060913923,0.336703153870377,0.725384526093063,0.62863879598443
"1",0.18895692671281,"7","female","51","9",0.744514268409386,-1.16620825653739,0.260937089892359,0.496278499121851,0.271239665627868,-0.0696665132315559,1.34995512977908,0.0449852474268092
"1",0.658013762316235,"4","couple","42","9",-0.465718793349071,-1.55156074411859,-0.700461805613809,1.44224652148176,0.392235542708462,-2.10534132582277,-0.621792026651732,1.63315182855968
"1",-0.270679487315331,"8","female","22","9",0.140096701465517,0.218801414383559,0.177521631248749,-0.482414865234059,1.69220541345816,0.80258191681972,-0.930923353060941,-0.670292665247937
"1",-1.08585369398175,"7","male","26","4",-0.934517372032286,-1.53692108857933,0.087405948308042,0.110539599335381,0.467622410627274,1.36927174018941,-0.300065346783358,0.588898697672954
"1",-1.08585369398175,"7","male","26","4",0.880164347436719,1.49352811911487,-0.159274153612949,0.110209546573143,0.0471666315284267,0.544519535729298,-0.219235226171036,-1.16227445249603
"1",0.338025137640962,"7","female","27","8",0.0432389079676725,0.382844436039924,-0.848289415869635,-0.66263564849516,2.56912900970566,0.0404597010769162,-0.860045540930239,-1.29498544654056
"1",0.338025137640962,"7","female","27","8",1.47764737927088,1.75841493659045,-1.26241005492518,0.144980656821011,-0.610995401409183,-1.08867065942032,-0.193686788886314,-0.966759617876702
"1",0.620563342314893,"5","female","0","4",0.181595659453115,-0.808115453928626,0.0233870619096164,2.29083367589869,0.529868334832701,0.734584271138385,-0.367181845238009,-0.995403695417525
"1",0.11029011570284,"7","couple","36","9",0.580691325979997,-0.875804445953173,0.0887553943127202,-0.812301961257162,0.19477819074471,0.312907148508397,0.667890101321466,0.644725023901568
"1",-0.665106456021686,"4","male","36","6",-0.60698940730693,-0.535162371299903,0.868151301760239,1.28619054232223,0.354729670562044,1.25850667260362,0.688925269953368,-1.25439945482121
"1",0.463758766306202,"7","couple","4","9",-0.3296259677113,0.0501230449888108,-0.0783868326281746,0.238257343055635,0.822300418232641,1.21901351252076,-0.236901992214306,0.126297087445677
"1",-1.17222868653045,"8","female","39","9",0.308165626639023,0.295059327892372,0.31549113256339,-0.180412947916664,0.125234249164192,0.676277805627601,0.99176527878877,0.0732718159418425
"1",1.09271133039259,"8","female","41","7",0.550507094561298,0.430347450504674,1.07474509539569,0.765113693630688,0.301469347353926,0.0867585694823141,-1.01677138878964,0.0713459337413364
"1",0.730982837840037,"5","couple","53","9",0.822952034000054,-0.193196053639503,-0.029886940496405,-0.26686594924924,0.895436011577132,0.696295243393662,-0.243185739232015,-0.468502588938348
"1",-0.907396806876436,"7","male","36","9",-1.78078495981496,-0.10343738791502,1.02674630480726,-0.482421105007142,-0.200263930337478,-2.10242275570832,-1.21584805199331,1.80400046702881
"1",0.279651959976514,"7","male","36","9",0.299093041066785,0.755872213148744,-0.0874215028036859,0.389974303208501,0.090007981445572,0.658833281503306,0.601666901688561,0.153171812065104
"1",0.903101546988821,"8","couple","21","9",1.14135189099415,0.771048601741785,0.316696455762614,0.0035717302803284,0.0974422789753046,-0.019337506093067,0.271252459679745,-0.696111134127933
"1",-1.96504011781644,"5","couple","48","5",0.954876944200543,0.524337802763257,0.465171732955253,0.185675766899212,0.519798788406151,0.151034778014284,-0.710888888211615,-0.285591743198999
"1",1.01576126876063,"8","couple","12","9",-0.841553970454798,-0.520502718669261,0.22015649451703,0.400171184536785,0.122517168421725,0.435881936991025,2.46155848502625,0.040414830618923
"1",1.01576126876063,"8","couple","12","8",0.732351269742504,-0.10674798332895,0.204765939130509,0.299097915264188,1.25173622134543,0.300360822623193,-0.608140297870955,-0.34346432235021
"1",-0.256334391743039,"7","female","36","8",0.824485513333124,-0.41018441949308,-0.0922228769833717,-0.313854416337092,-0.819863044117492,0.646867820164174,1.08965923927657,0.0585470002578163
"1",-0.389082038407914,"6","couple","26","9",-0.138378341660534,0.270237211986719,-0.615675451951276,-0.620946693259194,-0.090636909212588,1.7787538834475,-0.285329473156845,-0.403344671392659
"1",-1.55800168205945,"5","female","48","6",-1.3493604411931,1.34492129061121,-1.42090423138522,-1.06062451957475,1.3755693505369,1.03551769875155,-0.405962775212116,0.119360255711566
"1",-0.790132309636904,"8","male","0","9",-0.0461173514180594,1.07468705160922,0.344799192308669,0.414349400803425,0.232676866199017,0.24706745547056,0.57908655100538,0.459752645405589
"1",0.658013762316235,"6","female","42","3",0.944351972859471,0.0411680019735869,-0.242465266848379,0.863457715020109,0.472205416043169,0.201778276809059,1.04177659132801,-1.0952922311332
"1",-0.676700421974419,"5","female","15","9",-0.607711184095254,-0.398650353962188,2.37028550383122,-0.671282625210075,-1.09558926497168,-0.00268252681398597,0.483465301463658,0.390707589705608
"1",0.978870534913138,"4","female","1","6",0.502008632175666,0.0165943563246317,0.955138198330488,-1.05517868903126,-0.00321164537457393,0.75675092959359,0.0790949007562901,-0.0305001237049212
"1",0.380771914581237,"5","female","36","9",-1.81327151013294,-0.00940073482965641,0.29655723566094,-1.06391840790063,-1.16298516423079,-1.74713254907036,1.20760657213268,1.76323017243807
"1",-0.0650913442733679,"5","female","6","5",1.3570215198425,1.03515953579147,-0.660983388839565,0.638274849468906,0.246963535048377,-1.02017581515475,0.784946340620351,-1.72072842334969
"1",0.294396922032529,"4","couple","0","6",0.126068929141717,-0.472457256531284,-0.838179170111694,-1.05880484893782,2.01363855310696,0.270388210773864,-0.493061275263204,0.210739807191096
"1",-1.9926992501358,"4","male","55","6",-0.160647370583802,-0.964056207925194,-0.692703065269732,1.33139314484667,0.165189909563463,1.57686282789634,-0.580706275070612,-0.359904916032174
"1",-1.30878532340905,"7","male","6","9",0.267950918336292,0.562531101815104,0.317747292371166,1.1364520486376,0.881849197466424,0.0342622591159374,-0.485061627582661,0.242964379988289
"1",0.96821109930953,"4","couple","22","9",0.376577187068361,0.785411798707981,0.209967212258083,-0.398550899421947,0.92692409847645,0.949834103111587,-0.274124111951995,-0.851261158077125
"1",-1.14304348599325,"7","couple","49","9",-0.488378400330292,0.641994801219977,0.701355590249641,0.257025922581384,-0.0792220514603906,1.72973222988553,-1.00079475539089,-1.90447846998584
"1",0.886506218839968,"6","couple","8","6",1.22068361142084,0.820940285275546,-0.394606103013347,-0.049383715169005,0.0859525256226946,0.122068823744559,0.675232444479821,-1.24870743090537
"1",0.886506218839968,"6","couple","8","6",0.272405803704057,0.556559918774414,-0.403624000766299,-0.315675552772687,-0.852629792568027,0.103873568946331,0.82058728186232,1.02639724957615
"1",-0.613705705904046,"7","couple","6","6",0.239537831000004,-1.050026632041,1.79150999289299,-0.505687946105008,-1.24626912429781,-0.652981945179842,1.64762159926004,0.288079765786013
"1",0.903101546988821,"4","female","13","3",1.22788203156172,-0.267298758522575,-0.68026422016639,0.956854371797018,0.295410506183396,0.115747990804437,0.0683808015548852,-0.527719976218019
"1",0.543613280682926,"8","male","17","9",0.142312104692698,-0.547454242275601,1.92254744158403,0.131739076200288,-0.1864937540861,-1.1154522876093,-1.25843071165778,0.901600269960026
"1",-0.647833760164544,"8","couple","42","9",0.365712040531831,1.38099115349017,0.346858827618016,0.152978036948725,0.517803176534958,0.756857025695758,-1.27069378858378,-0.521836540363236
"1",-1.98652145452871,"8","male","13","8",-0.563314110562983,1.20252298215155,0.588690025598493,-0.649163955359422,1.2252188531739,-0.00922069579047611,0.804497416689587,0.208485364992743
"1",0.818791848398441,"7","couple","18","9",-0.354772490458488,-0.840280496797851,-1.15838573956143,-0.102495585961255,0.0615073769700118,0.873977666642479,0.139030919337435,1.15320809046203
"1",0.818791848398441,"7","couple","18","9",-0.819673328403955,0.147587744959477,-0.389007976243613,1.51563130052738,0.686977066609025,0.654317238056936,0.344696727288934,0.499654048844001
"1",1.09271133039259,"8","couple","18","9",0.664118152634138,0.982878220148536,0.681607630280521,0.560361460959909,0.424231247468345,-0.261757385630551,-0.533810349223568,0.108181333820585
"1",1.09271133039259,"8","couple","18","8",-0.238079829727765,0.274879809466078,1.24404281242963,-1.0482240133138,-0.294563970594183,1.50647406841298,-1.54907548641089,-0.570779515722115
"1",-0.771812771022696,"7","couple","34","8",0.230805770061426,0.580484999453734,-0.0879998702088517,-0.211982159131495,-0.184204173047208,0.93703608112661,-0.126079666971234,0.469641577967338
"1",-0.771812771022696,"7","couple","34","8",0.748801309031478,0.660525897935122,0.542366654141051,-0.594499670019418,0.200653861665508,0.0120060810637462,-0.803204951529801,0.454079041864922
"1",-0.530718854179082,"8","female","55","9",0.274522971730788,1.20250558355911,0.1824210490916,-0.869332584239448,1.53799670395754,-0.0362951583191849,0.381915344233535,-0.534063589202475
"1",0.835924682835543,"7","couple","55","8",0.662172065509378,2.00381796502735,-1.12191604240965,-0.313452716420444,-0.50808145789615,-0.356428873184151,0.3015714742512,0.355447709343862
"1",-0.676700421974419,"7","female","45","8",0.67572100660056,-0.577873632197752,-0.47353141323439,0.814443998530585,-0.423129345286401,-0.565639433517066,-0.994908644002198,1.24055011322449
"1",-0.676700421974419,"7","female","45","8",0.134796664931792,0.135380476758424,0.13161294474895,2.53726858338749,0.607305628884797,-0.576018480712714,-0.967774379076145,0.0751925637549609
"1",-0.435248818798735,"3","male","48","5",-0.499896909810953,-1.21456449930083,-0.237209737707877,-0.181278590561563,-1.39851894228093,1.13837826132817,0.006253050903831,1.13935950289653
"1",-0.435248818798735,"3","male","48","5",0.697273032055275,-0.419198036035768,0.426424063078505,-0.440056291732167,0.187642566931404,-0.230302887984186,0.932584546136811,0.538611261328975
"1",0.134198771130688,"4","couple","9","5",-1.00040376855329,2.49173883964227,1.70856439461313,-1.05782148654767,-0.917886726091407,-0.120557050087277,0.885211042941469,-1.24554690711988
"1",0.504062718085034,"7","couple","24","9",-0.025609326168307,1.76838878793642,0.35572038693898,-1.05261882751512,-1.2892905677428,0.547284299335763,0.437900527402677,0.342613332498106
"1",0.607931104840117,"7","male","51","9",0.449024493553671,0.1176443289081,-0.599144613563761,-0.49416028192683,-0.914829495019664,1.38865181586692,1.2817491681234,-0.972899094371272
"1",0.0451805633821309,"6","female","48","9",0.962854202405502,0.860691508374237,0.874632073792568,-0.264744215869142,0.448332598041533,-0.212001877373647,-0.0248956457438543,-0.596209733576445
"1",-0.580119389723015,"8","female","17","9",-0.204229329506591,0.688586467695967,1.72849478999292,0.587224474789884,-0.0531240989418718,-0.263836415127167,-0.448240650122803,0.500453729594364
"1",-1.29316980240543,"7","male","26","9",1.32695571599476,0.506878878414763,-1.08703093951091,1.24139554383778,-0.0881114596676962,-0.344029029407428,0.630369682276199,-1.32855059031269
"1",-1.29316980240543,"7","male","26","9",0.189119545963539,1.4306754996451,0.13541258842176,2.62050377973187,-0.808984835115108,-0.622981475488491,0.14982905495778,-0.647241325138743
"1",1.60082437969367,"7","female","53","9",-0.0410145373851464,-0.512500411164613,2.14463012157605,-0.129247873005955,-0.801897903751315,0.690697616465624,-0.177297380748792,-0.282180237969375
"1",1.60082437969367,"7","female","53","9",0.840863109745136,1.00549543519932,0.76568474945663,-0.587732798057795,1.19000666104784,-0.547461367834811,0.128112433524524,-1.0681780859877
"1",-1.06479985368315,"7","male","42","9",0.386744096593521,0.963125378309564,0.657216405347343,0.882544667977335,0.843347588198431,0.0246382342805098,0.0284254330371782,-0.368620254602184
"1",-1.06479985368315,"7","male","42","9",0.344587709553123,-0.498444735087041,0.077012537792205,1.50331055728277,0.852252994046076,0.0774879140491704,0.047725198334557,0.224420498891682
"1",1.50352477784195,"4","couple","12","4",0.89602000749393,1.32997847201064,-0.204538935425888,1.07140495709525,-0.450375454984377,0.299177189875423,-0.0818921261194355,-0.749319509560359
"1",0.463758766306202,"7","couple","26","9",0.6724673241083,1.09616082358327,-0.435721553179169,0.429778433388625,-0.270821563638656,1.0783007490253,-0.199189727079504,-1.00717818333278
"1",-1.2622802977146,"7","couple","49","8",-1.80127259594089,-0.143384559993419,1.38632421709156,0.0921546134939207,-0.228375983319249,0.507143081289079,0.105458965957209,0.946755457477195
"1",-0.343901101300054,"5","couple","26","9",0.969733691942908,-0.21784712312105,0.0150706127580812,-1.05426250259656,0.747507077981654,0.371517037544233,0.182752435872955,-0.251657003498791
"1",-0.199907221290456,"7","couple","26","9",-1.16966468229092,-0.345069354189222,0.44750284655595,0.662112954153335,0.571365945751062,0.976147196667339,0.484242959562968,0.491947067218436
"1",-0.74763086790385,"4","male","9","8",1.23728558329184,0.0994350206489812,-0.100937243847132,-0.836445295965869,-0.808150984025136,0.0785887511170775,0.228964119595648,0.183244236835569
"1",0.18895692671281,"8","female","36","9",-0.410157405903978,-0.163408320632293,0.703337673720807,3.13002107578676,-0.0111586590195208,-1.67175302664917,0.813213492909402,-0.637315075680769
"1",1.03137678976425,"8","couple","13","9",0.634378495751191,0.307146589501563,-0.337790886646764,0.651180547796664,0.700582211583613,0.418142063048999,0.0320229097637727,0.0292325349381014
"1",-1.94377467758844,"6","female","13","8",1.31265309291147,-0.0425839326296153,-0.435222431564228,-0.352832673364855,0.155756060823905,0.606792550440442,-0.489536646611199,-0.888743725818129
"1",0.523930408585782,"6","couple","2","9",0.774320073175922,0.646693831353566,0.793467309685084,1.57253940477694,-0.439263473856689,-0.226217579063576,-0.809503281676477,-0.137327530573164
"1",0.157840285153935,"6","male","9","1",-0.143831155515261,-1.54892010166503,-1.49026639247128,0.151417259216154,-0.00896462997698356,1.60959680454718,0.504163679242398,0.0560780910094538
"1",-0.714233884951196,"7","male","17","9",0.64787722942897,0.739374997393979,1.23388863477665,-0.227317946160392,-0.0572886714946209,0.0402403041335442,0.369709515383299,-0.228521047340203
