"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3","topic_4","topic_5","topic_6","topic_7","topic_8","topic_9"
"1",0.196883994487027,"7","female","51","9",-0.970989470796409,-0.43436687609265,-0.159423716068753,0.495452339202135,0.238128167943366,-0.850839199421207,2.02595897322824,-0.143505872390029,1.55550444252043
"1",0.196883994487027,"7","female","51","9",-0.44022152691414,0.0939117532175971,0.98164649818402,1.20410669847659,0.304092530349876,-0.212545656956336,0.247295842313498,-0.909899610134203,1.99468310931013
"1",-0.263296812892264,"8","female","22","9",0.632244758677061,0.359688089193621,0.470734226220087,0.467032173736273,-1.11103478057882,2.29455416771317,-0.183365705538499,-0.225223942095147,0.590065784432564
"1",-1.0794365118578,"7","male","26","4",0.925744345902768,-1.14085688711474,-0.984716607500422,-0.0944792755718058,1.11807707561775,-0.700502856984447,-1.38617966208214,-1.43889177654111,-1.27496666521669
"1",0.346128761798486,"7","female","27","8",-0.284527096115462,-0.163899543693828,-0.109650552366566,-0.202982717802544,-0.390206387924579,1.92082236666039,-0.328164132172294,0.43782009736353,-1.28265824674284
"1",0.346128761798486,"7","female","27","8",-0.970001447373535,1.39364628031317,-0.976560342431159,1.99350396055723,-0.546272963390749,-0.541923511708648,-1.37694030829845,1.41588415336143,0.29705974407828
"1",-1.25607207525335,"5","male","49","1",-0.989002703580685,-0.704915001284772,-0.992459367557099,-1.24467034044782,0.952511257841465,-1.65526914674937,-0.309792892796853,0.108908869236387,-0.349277982742756
"1",0.629001604711199,"5","female","0","4",-0.608582237630508,-0.859633919645624,1.30289107012643,-1.1520583411269,0.365258782144963,0.809892537027101,0.937081530416205,-0.647422758999681,0.0680323566333587
"1",0.629001604711199,"5","female","0","4",2.01277474687897,-0.313718587633654,2.83331929746959,0.166288638548973,-2.33170162957764,1.91103610399383,-0.645656593721496,-0.293613781641871,-0.301796770388283
"1",0.093913466345141,"4","male","6","9",-0.362138899952222,-0.503715973398475,2.06418403016675,0.216693719650358,0.103295511715078,-0.159731100090524,-0.0162485299403357,0.552083680355255,-0.617928476579452
"1",-0.65819094088523,"4","male","36","6",0.727049810030222,1.18278528208385,1.04461488552161,0.0291445686025686,0.0614014748706703,0.616671013757778,0.0665211088279744,0.0206113184356365,0.0330173876859409
"1",0.472011309368696,"7","couple","4","9",-0.735247576536439,-0.370690261714824,0.526812197354463,0.562997527555718,-0.0527768651743047,1.90392752945262,-0.0728052861683288,-0.941799510483032,-0.12344015439679
"1",0.472011309368696,"7","couple","4","9",-0.069657042534175,-1.11689535133554,1.32347945740621,-0.0753783541232703,-0.733618922437395,1.32070725235758,0.504323854272833,-0.0531767482519811,2.32980476002201
"1",-1.16591380694437,"8","female","39","9",0.729722998477309,-0.423899493624313,-0.5639087441478,-0.0674374529490416,0.634262454106248,-0.241797014083265,-0.224917146734384,-0.0192795956728347,0.935773330182662
"1",1.10170880484787,"8","female","41","7",-0.503310218034918,0.296544543354384,-0.0984046198182961,0.727205857044047,0.203833296583389,0.608750666883352,1.10143016599384,-0.542710634869719,1.38697855132657
"1",0.739551881082608,"5","couple","53","9",-0.793638183360365,0.34595024045386,0.652333937590639,-0.775725408461394,-0.18928551001333,1.12468429885476,0.0299895555987883,0.326991178499137,1.40273755607576
"1",0.739551881082608,"5","couple","53","9",0.4709198887334,0.021816106344165,-0.994641763750487,0.296475149741753,0.272116268424568,1.29004022261891,-0.0114034951505069,-0.279636474151021,-0.264359944104071
"1",-0.900768260422241,"7","male","36","9",1.48938162374506,0.69049778055522,-0.989633680870784,-1.24111144512866,0.851426675467874,-0.0866676798698531,-0.740937724803517,-1.76947054580064,-0.0136639994073044
"1",0.302448872933159,"8","couple","22","9",-0.20162278049239,0.36503436598638,-0.25039839563465,1.37218501133768,0.351206003716962,-0.0486039936216238,0.722167732276424,0.00112524670190956,0.635338377818303
"1",1.02466760356586,"8","couple","12","9",0.381946414871268,-0.566761466330058,1.02136403853245,-0.545153918661498,-0.00403926849246363,-0.638568677685115,-0.902630914048308,1.35611792089566,0.128179288449255
"1",-0.248934726989326,"7","female","36","8",-0.951056764584804,-0.779587561614726,-0.877640887059919,-0.459040215451892,0.833707024122259,-1.13689054182768,0.127979320741015,-0.00866358399929098,0.790178234577393
"1",-0.248934726989326,"7","female","36","8",-0.0279662981422675,1.86991747037345,2.92549583294409,0.116963215162227,-0.456678851581197,-1.00326548441871,-1.38145967953914,0.0295919134720339,-0.048335562348954
"1",0.666496380988554,"6","female","42","3",0.122096022712864,1.04557106966905,-0.310517451302702,-0.553244468879367,0.198085584713254,1.28056841078891,1.11774454116417,-1.65440850480912,0.294972130626122
"1",-0.669798638730792,"5","female","15","9",-0.806006812767882,-0.548167659900624,0.0489298112137896,-0.226989655658034,1.07257578964864,-1.12388216226849,-0.0564878153041571,-0.863073955220358,-0.534930217702348
"1",0.38892616801973,"5","female","36","9",0.431903154025523,-0.447826122857425,0.442280610915651,-0.971605246806266,0.910281207841401,-1.65716985115703,0.341336597122365,-0.784806256143892,0.446626175049922
"1",-0.0574651712615652,"5","female","6","5",1.15682944271195,-0.601211538149358,-0.994466509469323,1.95348227639513,0.151645372920165,-0.202317052660034,-0.485951966551659,0.774868952657169,-1.28615037539245
"1",0.302448872933159,"4","couple","0","6",-0.293709071557251,0.0996869738146002,-0.989664149656137,0.790044381777492,-0.549753431394491,-0.0121833007854924,-0.69728725456441,1.87457921125926,-1.28064178664133
"1",-1.98735613585379,"4","male","55","6",-0.479194735073849,-0.17180580735676,1.1881279884249,-0.282240405947012,-0.125790140525347,-0.720001679132459,-0.237806811271319,1.50301831821273,-1.02106057696944
"1",-0.0314722125570261,"7","couple","36","9",-0.98527303638678,-0.0563575426518573,-0.691606878024286,0.0710882181916262,0.249220836960328,-0.581353875263773,0.684763527630805,1.07779034088322,-0.0934067637041087
"1",-1.13669403945676,"7","couple","49","9",-0.972178223673919,1.74233017880913,1.75247633812598,-0.400401219505698,-1.76491034278747,2.29234925071706,1.17569277083762,-1.64207891855898,-0.581842576580107
"1",-0.606729311721122,"7","couple","6","6",2.9139739189832,-0.519942394531226,-0.863119464378448,0.317457516396481,0.27575813808845,-0.459710317437916,0.201150218767335,-0.185830128022556,0.399314584903925
"1",0.911874447623908,"4","female","13","3",-0.390743812171357,-0.914493453480517,0.409122242216149,-0.431488045178013,0.176945744449148,0.565073532413654,0.680357901988671,-0.080765185274016,1.83193628694574
"1",0.551960403429186,"8","male","17","9",-0.0767129368268209,0.263597735141008,-0.0781324058324737,-0.147640660935992,0.774649733250675,-1.24717070512328,-0.331017187340115,0.269938050509374,-0.730461801614742
"1",-0.640897787247777,"8","couple","42","9",-0.829736534219158,0.0985360586097223,0.136906565956798,1.4523477971942,0.468837931290717,0.771162969125879,-0.915439658610819,-0.590907025089098,0.190965167777323
"1",-1.98117102326582,"8","male","13","8",0.108291689077678,-0.791749867183136,-0.547836497124053,0.272794953729824,0.888616913373149,0.491135212392936,-0.464228975449239,-1.23112434384952,-0.545957526364573
"1",0.827464892629751,"7","couple","18","9",0.800637759491179,-0.513008733000611,3.05716881756262,-1.15551658202936,-0.495955651674965,-0.731467617293699,0.761114593471511,0.436579103094917,-0.626402659263413
"1",0.827464892629751,"7","couple","18","9",1.62096995057416,0.256560418025236,1.13404509080297,0.11959490788962,-0.985117202429965,1.20324777746417,0.0631199409045172,0.973336038190108,0.0284426155387981
"1",1.10170880484787,"8","couple","18","9",0.280730805423214,0.293603915800385,0.621681842944309,-0.327295107148741,0.0768325177076621,0.170751233828631,-0.67448469336582,0.980621742240024,0.232710819158786
"1",1.10170880484787,"8","couple","18","8",-0.965608187686618,-0.588204890500705,0.731440017758222,-0.31498400510717,0.0227505730868308,0.904388940777412,-0.650003504851079,0.365983755118785,1.47558955533035
"1",-0.765023638841635,"7","couple","34","8",-0.225542122295208,1.20923386814598,0.348887535634321,0.943688076596004,0.507500367597271,-0.00584903608545536,-0.545431228398713,-0.528843001328754,0.560214994438203
"1",-0.765023638841635,"7","couple","34","8",0.0986480380104238,1.75456499210911,-0.204633164890603,0.357623741174936,0.301080684123767,0.433140943517952,0.628556120165586,-0.608181350904277,0.0957805825700142
"1",0.590831210645789,"7","male","51","9",-0.506975895251955,-0.114291884746186,0.728576390218654,-0.157761844249441,0.376384045515779,0.796540764904364,-0.148482796484691,-0.141770068379552,0.52183119949466
"1",-0.523644170372157,"8","female","55","9",0.174751986385349,1.49379334023073,-0.65566728244461,-0.167498659235288,0.0937019139474477,0.92467235216511,0.465228562625093,-0.283803366160462,0.661224055743624
"1",-0.669798638730792,"7","female","45","8",0.0977107535601653,0.176484377247808,-0.767606625361037,-0.42599115000231,0.171709123478542,-0.499557594842921,0.33222513399911,1.05629503132822,0.754640699471944
"1",-0.428061060285566,"3","male","48","5",-0.0730254996807721,-0.604436506567185,1.43869645424429,-0.51527905852269,0.674277830870589,-1.19982877068349,0.156114009410008,0.0334529222844154,-0.897778213978244
"1",0.142060983347533,"4","couple","9","5",1.05189019688981,-0.0846107463030224,-0.120582134859084,-1.09896302741551,0.608789370282215,0.863315445863375,-0.924709569188434,-0.929890368617133,0.231986501699378
"1",0.512362997146469,"7","couple","24","9",-0.0680086475622882,0.796161635423907,-0.779992927072153,-0.426340493069925,0.377623982133744,-1.17455214118025,1.69295967101053,-0.489094095089026,1.62517399218092
"1",0.0529373424371323,"6","female","48","9",0.320046670740301,-0.0111382943350081,0.310688863024436,0.969470862474366,0.420763155066629,0.718300308092069,0.538664694887264,-0.551292948563883,-0.340849628013017
"1",-0.573103215908493,"8","female","17","9",-0.654712617312162,0.210119105227798,0.205517945693391,0.205873613574211,0.526790412491896,0.361577819849421,0.52132651864331,-0.272529971819555,0.385913487831735
"1",-0.573103215908493,"8","female","17","9",0.213799648640119,1.60375972140447,0.416381258866671,0.832667397072977,0.300449423171237,0.485421101879615,0.542630067311456,-0.744756829308035,-0.787430053569407
"1",-1.28699816547234,"7","male","26","9",-0.512133000445239,1.23607582390547,0.0575067642094777,-0.0116482966403397,0.0308538282565888,-0.138610406618985,0.742956356107421,0.841369346780535,0.0636069000435651
"1",-1.28699816547234,"7","male","26","9",-0.0388282422430774,0.160090643553757,-0.976048614094801,1.52377542686362,0.113870285822508,0.154486231840717,0.188497101362423,0.795485899507187,-0.297695094745895
"1",1.61042366322506,"7","female","53","9",2.0493333713723,0.0945459589503335,-0.607452812032578,0.557748850050374,-0.713838199654821,0.678717767233751,1.40262489140269,0.418535107393164,1.53729354420808
"1",-1.0794365118578,"7","female","48","4",-0.233494349772356,3.30315252338476,0.194042690313622,0.299164624166845,0.014441414396833,0.210083467495708,-1.38934546262455,-1.2013988350084,-1.27817233614286
"1",1.51300881972863,"4","couple","12","4",-0.261012390928465,1.87209550751827,-0.983762181188629,3.04579058314783,-1.63444262359868,0.259943073192795,-0.457053691524684,-0.121803505064859,2.95561829529061
"1",-0.839361075166329,"7","male","17","9",-0.267202879610329,1.34340976470457,-0.938072168048191,1.5167885522853,0.0674090991240116,0.96300634326519,-0.0744976038594764,-0.331583131568448,0.261243140665055
"1",0.844618019195303,"8","female","12","9",0.569187299919308,0.606924312956102,0.685198811880794,0.433873662217805,0.420272367722145,0.1412876936299,0.0829893527512218,0.0234732880036077,-0.478441310890475
"1",0.472011309368696,"7","couple","26","9",0.593734138576879,0.711130535877149,0.266689022238229,0.45324982963748,0.203083556920666,0.251018648007925,0.750361547287205,0.0224344774467053,0.78489729507041
"1",-1.25607207525335,"7","couple","49","8",1.19519250846738,-0.0163577877280925,0.585137443475641,-1.09855212450161,0.170456339178434,1.26531033655233,0.740925587850974,-0.740371718536422,-0.421060445988602
"1",0.367635541005141,"8","couple","0","8",-0.288895313855965,-0.0399553929637835,-0.967277212173155,-0.610316302181283,0.52324640992504,-0.739277250144162,-1.36642445037263,0.248567232336053,1.91174268479494
"1",0.196883994487027,"8","female","36","9",2.87582271414751,1.30004909735647,1.26501857860603,0.618722570711973,-2.32653452899975,0.362455162070578,-1.21270890125296,0.172570029756046,2.94354297873147
"1",1.04030161959196,"8","couple","13","9",0.0374066755538123,0.838932320576542,0.0223657645442448,0.0146219126261362,-1.04464184927327,0.584471697479032,0.266228266766508,1.63601446333534,0.817534855506914
"1",0.532254218939084,"6","couple","2","9",-0.570447805436808,-0.775570283387525,1.16352074682252,0.831333490086868,0.48044186570057,0.487457456973753,-0.896660797541846,-0.516659080555487,0.686854288560475
"1",0.165730498379083,"6","male","9","1",-0.988650717854523,1.0624572977011,-0.99216484861355,-0.504209874560593,-0.30088136714642,-1.65502091837223,-0.0796909058532042,1.59857338564167,0.933120168251771
"1",-0.70737655633968,"7","male","17","9",2.05091543098828,0.0243333889949785,-0.628122050214402,0.599600094447439,0.405917847058252,0.261320891650503,0.40880494968054,-0.490452289374543,-0.102249733457551
"1",1.13175752932374,"5","couple","47","6",0.686352368044382,0.142135878589799,0.203059787144453,0.690357245390471,-1.44413893664118,2.4471487307725,0.235976935112791,-0.0378668689503443,-0.0348052445338362
"1",0.844618019195303,"5","couple","42","8",-0.29075853206208,-1.27490123788015,1.19684910921709,0.734373606923292,0.34695693185948,-0.142554148756143,-0.151004654531207,0.559526584972275,-0.462518738658658
"1",-0.86473143296808,"8","female","13","9",-0.0424762493783517,-0.658901636850925,0.712978685835534,0.476104917018561,0.331385182451035,1.06604482537248,0.245946635083786,-0.303602176089715,-0.742540708417115
"1",0.775156073069833,"5","couple","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",-0.779683901894266,"7","male","17","9",-0.459061586080911,-0.531955086170991,0.0495418054880996,-0.0134559412091017,0.689783894014222,0.24801686620953,0.0328635673620125,0.0055880526353556,-0.811933097142182
"1",-0.779683901894266,"7","male","17","9",-0.688289358438402,0.187646111766181,-0.401704300761974,-1.19612340838287,0.99808148573083,-0.366319963657998,-0.997527321736113,-0.53004920292798,-0.731516840565982
"1",-1.42371654002642,"7","couple","27","9",-0.456682828581513,0.58469429634124,-0.216920029816141,-0.399256583207201,0.879906984392763,0.100993421021659,-0.705681167108952,-0.820152773044041,-0.388869916240058
"1",1.61042366322506,"7","couple","0","7",0.789743519694316,-0.131258621350259,1.88462920284072,-0.388012721241059,-0.121065009206321,1.42004841501464,-0.350703258677008,-0.711070188611857,-0.175468345203916
"1",0.94471850950537,"4","female","48","8",0.190804805364131,0.905836399369104,1.54866219848198,-0.281984728090646,0.317865584560573,0.0883771043993436,0.0715983898852803,-0.0348739333482185,-1.2544182603171
"1",0.739551881082608,"8","couple","41","9",0.295763866860358,-0.275796066008745,1.35549228341617,0.08739581383192,0.87230474952348,-0.783887401961522,-0.511570853505895,-1.23183316874451,-0.291961975771365
"1",0.739551881082608,"8","couple","41","9",3.16372786544534,-0.610634797182297,2.36442963695992,-0.393467822846892,-0.429794771452986,-0.117559102744066,0.816048433623768,-0.815127761092485,-0.406883796502324
