"OCCULIST","HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","CU_CODE1","EDUCA","EDUCA_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_","ANGVXM","ANGVXM_","ANPVTXM","ANPVTXM_","ANRRXM","ANRRXM_","JSSDEDXM","JSSD_DXM","JSSDEDX1","JSSDEDX2","JSSDEDX3","JSSDEDX4","JSSDEDX5","SLFEMPSM","SLFE_PSM","SLFEMPS1","SLFEMPS2","SLFEMPS3","SLFEMPS4","SLFEMPS5","SOCRRXM","SOCRRXM_","SOCRRX1","SOCRRX2","SOCRRX3","SOCRRX4","SOCRRX5","SS_RRXM","SS_RRXM_","SS_RRX1","SS_RRX2","SS_RRX3","SS_RRX4","SS_RRX5","SS_RRXI","SUPPXM","SUPPXM_","SUPPX1","SUPPX2","SUPPX3","SUPPX4","SUPPX5","SUPPXI","WAGEXM","WAGEXM_","WAGEX1","WAGEX2","WAGEX3","WAGEX4","WAGEX5","WAGEXI","SS_RRB","SS_RRB_","SS_RRBX","SS_RRBX_","SUPPB","SUPPB_","SUPPBX","SUPPBX_","WAGEB","WAGEB_","WAGEBX","WAGEBX_","ASIAN","ASIAN_","OCCUEARN","PAYSTUB","PAYSTUB_","SEMPFRM","SEMPFRM_","SEMPFRMX","SEMP_RMX","SMPFRMB","SMPFRMB_","SMPFRMBX","SMPF_MBX","SEMPFRM1","SEMPFRM2","SEMPFRM3","SEMPFRM4","SEMPFRM5","SEMPFRMI","SEMPFRMM","SEMP_RMM","SOCSRRET","SOCS_RET","WKSTATUS"
,.,.,,"5",,,"4","2","A","A","A","A","A","A","03363361",5,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A","2","D",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"03",40,52,"1","1",,,"4","2","D","D","D","A","A","D","03363362",38,"D",.,"A",.,"A",.,"A","1","7","D",.,"C",.,"A",.,"A",4208,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,58322.6,"D",65632,51913,66139,54249,53680,301,,"A",.,"A",,"A",.,"A","08","D",55000,"D","2","D","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"04",40,52,"1","1",,,"4","1","D","D","D","A","A","D","03363362",42,"D",.,"A",.,"A",.,"A","2","4","D",.,"C",.,"A",.,"A",4208,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,55251,"D",51529,57535,56688,51520,58983,301,,"A",.,"A",,"A",.,"A","08","D",55000,"D","2","D","104","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"3","4","2","A","D","A","A","D","A","03363362",16,"D",.,"A",.,"A",.,"A","3","3","D",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A","2","D","920",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,.,,"5",,,"4","2","A","A","A","A","A","A","03363362",11,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A","2","D",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,.,,"5",,,"4","2","A","A","A","A","A","A","03363362",5,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A","2","D",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,0,,"2",,"4","1","2","A","D","A","A","D","A","03363371",87,"T",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",.,"A","2","D",.,"A",12,"D",3000,"D",,"A","3","D","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,3000,"D",3000,3000,3000,3000,3000,250,"D",250,250,250,250,250,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","900",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
,.,0,,"2",,"4","1","2","A","D","A","A","D","A","03363372",87,"T",.,"A",.,"A",.,"A","1","6","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",.,"A","2","D",.,"A",12,"D",3000,"D",,"A","3","D","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,3000,"D",3000,3000,3000,3000,3000,250,"D",250,250,250,250,250,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","900",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
"11",27,52,"5","1",,,"1","1","D","D","D","A","A","D","03363392",64,"D",.,"A",.,"A",.,"A","1","7","D",.,"C",.,"A",.,"A",2219,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",1100,"D",.,"A","2","D",29000,"D",12,"D",14662,"D","2","D","3","D","1","D","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",11818.4,"T",11818,11818,11818,11818,11818,6196.8,"D",3218,3203,5379,310,18874,14662,"D",14662,14662,14662,14662,14662,1100,"D",1100,1100,1100,1100,1100,100,.,"A",.,.,.,.,.,100,29000,"D",29000,29000,29000,29000,29000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","211","2","D","1","D",.,"B",,"B",.,"B",21035,20935,35160,2027,144154,201,44662,"D","1","D","2"
"07",12,52,"1","1",,,"1","2","D","D","D","A","A","D","03363392",64,"D",.,"A",.,"A",.,"A","2","7","D",.,"C",.,"A",.,"A",2525,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"C",.,"A","2","D",33000,"D",12,"D",19462,"D","2","D","3","D","1","D","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,18838,"D",19738,18946,19714,18718,17074,1448,"D",1523,1457,1521,1438,1301,301,.,"A",.,.,.,.,.,100,33000,"D",33000,33000,33000,33000,33000,100,"5","D",1500,"D",,"A",.,"A",,"A",.,"A",,"A","107","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D","1"
"03",40,52,"1","4",,,"1","2","D","D","D","A","A","D","03363401",56,"D",.,"A",.,"B",.,"A","1","8","D",.,"C",.,"A",.,"A",10247,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",246332,"T",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"B",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,194331.3,"T",194331,194331,194331,194331,194331,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"10",4,30,"5","3",,,"1","2","D","D","D","A","A","D","03363401",45,"D",.,"A",.,"A",.,"A","9","4","D",.,"A",.,"A",.,"A",428,"D",2,.,"A",.,"A",.,"A",.,"A",428,"D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,193.4,"D",193,445,179,115,35,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","210",,"A","1","D",.,"C","01","D",1400,"D",1261,2911,1169,751,226,301,1264,"D","2","D","2"
"03",40,52,"1","4",,,"1","2","D","D","D","A","A","D","03363402",56,"D",.,"A",.,"B",.,"A","1","8","D",.,"C",.,"A",.,"A",10247,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",246332,"T",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"B",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,194331.3,"T",194331,194331,194331,194331,194331,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"10",4,30,"5","3",,,"1","2","D","D","D","A","A","D","03363402",45,"D",.,"A",.,"A",.,"A","9","4","D",.,"A",.,"A",.,"A",428,"D",2,.,"A",.,"A",.,"A",.,"A",428,"D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,113.4,"D",16,175,200,83,93,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","210",,"A","1","D",.,"C","01","D",1400,"D",104,1144,1309,545,607,301,742,"D","2","D","2"
"03",40,52,"3","3",,,"6","2","D","D","D","A","A","D","03363431",64,"D",.,"B",.,"A",.,"A","7","8","D",.,"C",.,"C",.,"C",3290,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A","4","D","5","D",,"A",,"A",.,"B",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,44789.2,"D",47068,44387,46425,46038,40028,301,,"A",.,"A",,"A",.,"A","07","D",43000,"D","7","D","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"02",50,42,"1","5",,,"6","2","D","D","D","A","A","D","03363431",44,"D",.,"A",.,"A",.,"A","1","7","D",1200,"D",.,"A",3000,"D",2448,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","1","D",,"A","2","D","2","1","D",,"A",,"A","4","D","5","D",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,32000,"D",32000,32000,32000,32000,32000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A","7","D","102","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"07",24,25,"1","3",,,"6","2","D","D","D","A","A","D","03363431",47,"D",.,"A",.,"A",.,"A","8","6","D",.,"C",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","1","D",,"A",,"C","2","1","D",,"A",,"A",,"A","5","D",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,9006.4,"D",172,838,8120,6114,29788,201,,"A",.,"A",,"A",.,"A",,"C",.,"B",,"A","107","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",40,52,"3","3",,,"6","2","D","D","D","A","A","D","03363432",64,"D",.,"B",.,"A",.,"A","7","8","D",.,"C",.,"C",.,"C",3290,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A","4","D","5","D",,"A",,"A",.,"B",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,43840.6,"D",44647,47934,41838,42680,42104,301,,"A",.,"A",,"A",.,"A","07","D",43000,"D","7","D","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"02",50,42,"1","5",,,"6","2","D","D","D","A","A","D","03363432",44,"D",.,"A",.,"A",.,"A","1","7","D",1200,"D",.,"A",3000,"D",2448,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","1","D",,"A","2","D","2","1","D",,"A",,"A","4","D","5","D",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,32000,"D",32000,32000,32000,32000,32000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A","7","D","102","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"07",24,25,"1","3",,,"6","2","D","D","D","A","A","D","03363432",47,"D",.,"A",.,"A",.,"A","8","6","D",.,"C",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","1","D",,"A",,"C","2","1","D",,"A",,"A",,"A","5","D",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,5526.6,"D",3586,10329,1284,6566,5868,201,,"A",.,"A",,"A",.,"A",,"C",.,"B",,"A","107","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"10",13,52,"1","5",,,"1","1","D","D","D","A","A","D","03363441",19,"D",.,"A",.,"A",.,"A","1","5","D",100,"D",.,"A",.,"A",306,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",4000,"D",.,"A",0,"D","2","D","1","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,4000,"D",4000,4000,4000,4000,4000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"10",13,52,"1","5",,,"1","1","D","D","D","A","A","D","03363442",19,"D",.,"A",.,"A",.,"A","1","5","D",100,"D",.,"A",.,"A",306,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",4000,"D",.,"A",0,"D","2","D","1","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,4000,"D",4000,4000,4000,4000,4000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"4","2","2","A","D","A","A","D","A","03363461",53,"D",.,"A",.,"A",.,"A","1","4","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","900",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,0,,"5",,"4","2","2","A","D","A","A","D","A","03363462",53,"D",.,"A",.,"A",.,"A","1","4","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","900",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"02",40,48,"3","1",,,"1","1","D","D","D","A","A","D","03363481",44,"D",.,"A",.,"A",.,"A","1","8","D",3250,"D",.,"A",.,"A",8262,"D",1,.,"A",.,"A",.,"A",.,"A",1836,"D",.,"A",.,"A","2","D",84000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",8262,"D",8262,8262,8262,8262,8262,1836,"D",1836,1836,1836,1836,1836,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,84000,"D",84000,84000,84000,84000,84000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","102","2","D","1","D",12000,"D",,"A",.,"A",12000,12000,12000,12000,12000,100,12000,"D","2","D","1"
"10",20,40,"1","1","6",,"1","2","D","D","D","D","A","D","03363481",41,"D",.,"A",.,"A",.,"A","2","6","D",450,"D",.,"A",.,"A",918,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","2","D",,"A","2","D","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,12520.2,"D",11108,10631,12995,14157,13710,301,,"A",.,"A",,"A",.,"A","03","D",12000,"D",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5","6",,"1","1","A","A","A","D","A","A","03363481",13,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",2,"D",10,"D",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,.,,"5","6",,"1","1","A","A","A","D","A","A","03363481",10,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",2,"D",2,"D",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"02",40,48,"3","1",,,"1","1","D","D","D","A","A","D","03363482",44,"D",.,"A",.,"A",.,"A","1","8","D",3250,"D",.,"A",.,"A",8262,"D",1,.,"A",.,"A",.,"A",.,"A",1836,"D",.,"A",.,"A","2","D",84000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",8262,"D",8262,8262,8262,8262,8262,1836,"D",1836,1836,1836,1836,1836,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,84000,"D",84000,84000,84000,84000,84000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","102","2","D","1","D",12000,"D",,"A",.,"A",12000,12000,12000,12000,12000,100,12000,"D","2","D","1"
"10",20,40,"1","1","6",,"1","2","D","D","D","D","A","D","03363482",41,"D",.,"A",.,"A",.,"A","2","6","D",450,"D",.,"A",.,"A",918,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","2","D",,"A","2","D","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,11013.2,"D",10009,12136,10222,10318,12381,301,,"A",.,"A",,"A",.,"A","03","D",12000,"D",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5","6",,"1","1","A","A","A","D","A","A","03363482",13,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",2,"D",10,"D",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,.,,"5","6",,"1","1","A","A","A","D","A","A","03363482",10,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",2,"D",2,"D",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","1",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,0,,"1",,"2","1","2","A","D","A","A","D","A","03363501",45,"D",.,"A",.,"A",.,"A","1","7","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","910",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
