"INC_RNKM","INC_RNK5","INC_RNK4","INC_RNK3","INC_RNK2","INC_RNK1","INC_RANK","NEWID","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","EARNCOMP","EARN_OMP","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FGVX","FGVX_","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","OTHINX","OTHINX_","OTHRECX","OTHRECX_","PERSLT18","PERS_T18","PERSOT64","PERS_T64","OCCULIS1","OCCU_IS1","POPSIZE","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","STRTMNTH","STRTYEAR","TYPOWND","TYPOWND_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","INC__ANK","CUID","HORREF1","HORREF1_","HORREF2","HORREF2_","FGVXM","FGVXM_","FINCBEFM","FINC_EFM","FINCBEF1","FINCBEF2","FINCBEF3","FINCBEF4","FINCBEF5","FINCBEFI","FJSSDEDM","FJSS_EDM","FJSSDED1","FJSSDED2","FJSSDED3","FJSSDED4","FJSSDED5","FPVTXM","FPVTXM_","FRRXM","FRRXM_","FS_AMTXM","FS_A_TXM","FS_AMTX1","FS_AMTX2","FS_AMTX3","FS_AMTX4","FS_AMTX5","FS_AMTXI","FSS_RRXM","FSS__RXM","FSS_RRX1","FSS_RRX2","FSS_RRX3","FSS_RRX4","FSS_RRX5","FSS_RRXI","FSUPPXM","FSUPPXM_","FSUPPX1","FSUPPX2","FSUPPX3","FSUPPX4","FSUPPX5","FSUPPXI","FWAGEXM","FWAGEXM_","FWAGEX1","FWAGEX2","FWAGEX3","FWAGEX4","FWAGEX5","FWAGEXI","INC__NKM","JFS_AMTM","JFS__MTM","JFS_AMT1","JFS_AMT2","JFS_AMT3","JFS_AMT4","JFS_AMT5","OTHINXM","OTHINXM_","OTHINX1","OTHINX2","OTHINX3","OTHINX4","OTHINX5","OTHINXI","WELFRXM","WELFRXM_","WELFRX1","WELFRX2","WELFRX3","WELFRX4","WELFRX5","WELFRXI","PICKCODE","LUMPB","LUMPB_","LUMPBX","LUMPBX_","OTHINB","OTHINB_","OTHINBX","OTHINBX_","WELFRB","WELFRB_","WELFRBX","WELFRBX_","PSU","HIGH_EDU","EITC","EITC_","FSMPFRMX","FSMP_RMX","FSMPFRX1","FSMPFRX2","FSMPFRX3","FSMPFRX4","FSMPFRX5","FSMPFRXI","FSMPFRXM","INTRDVB","INTRDVB_","INTRDVBX","INTR_VBX","INTRDVX","INTRDVX_","INTRDVX1","INTRDVX2","INTRDVX3","INTRDVX4","INTRDVX5","INTRDVXI","INTRDVXM","NETRENTB","NETR_NTB","NETRENTX","NETR_NTX","NETRNTBX","NETR_TBX","NETRENT1","NETRENT2","NETRENT3","NETRENT4","NETRENT5","NETRENTI","NETRENTM","OTHREGB","OTHREGB_","OTHREGBX","OTHR_GBX","OTHREGX","OTHREGX_","OTHREGX1","OTHREGX2","OTHREGX3","OTHREGX4","OTHREGX5","OTHREGXI","OTHREGXM","RETSRVBX","RETS_VBX","RETSURVB","RETS_RVB","RETSURVX","RETS_RVX","RETSURV1","RETSURV2","RETSURV3","RETSURV4","RETSURV5","RETSURVI","RETSURVM","ROYESTB","ROYESTB_","ROYESTBX","ROYE_TBX","ROYESTX","ROYESTX_","ROYESTX1","ROYESTX2","ROYESTX3","ROYESTX4","ROYESTX5","ROYESTXI","ROYESTXM","FSMP_RXM","INTR_VXM","NETR_NTM","OTHR_GXM","RETS_RVM","ROYE_TXM","INT_HOME","INT_PHON","INT__OME","INT__HON","DIVISION","BIRTHYR","REFGEN","HISP_REF","HISP2"
0.619527351074879,0.374320462531696,0.435507149302509,0.748275518634191,0.741261652162315,0.664003660801061,0.461836367709054,"03536611",65,"D",.,"A","1","1","D","01","D","1","D","13","D",,"A","3","D",,"A",1,"D","8","D",0,"D",31000,"D",5644.08,0,"D",4743,"D",0,"D",.,"A",0,"D",.,"A",0,"D",0,"D",0,"D",15,"D",.,"A",0,"D",370,"D",85,"D",370,"D",85,"D",.,"A","3",,1,"D",.,"A",,"A",.,"A",0,"T",0,"D",1,"D","10","D","4",,"A","2","D","1","D","4","2","D",,"A","1","10","2016","1","D",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,14372.73,.,13256.436,10965.859,.,.,.,11383.576,.,.,.,.,.,11270.182,10274.044,11002.748,.,11173.851,.,.,.,10812.973,11404.001,10060.909,11461.711,11063.398,.,12119.734,10870.6,11447.601,.,.,12135.09,.,13723.254,.,.,11699.492,10076.147,.,13244.2,11501.073,.,94.81,53.81,0,3,0,6.99,0,0,0,2.99,3.59,0,4,20.74,0,0,10,0,0,2.5,41,0,0,0,0,0,0,0,1,"D",.,"A","0","D","08","02","D",353661,,"A",,"A",0,"D",68260.8,"D",75218,93647,94668,41509,36262,201,7593.6,"D",8126,9535,9614,5547,5146,0,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,37260.8,"D",44218,62647,63668,10509,5262,201,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S49G","13","2","D",31000,"D",31000,31000,31000,31000,31000,100,31000,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",0,"D",.,"A",0,0,0,0,0,100,0,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","D","A","A","A",,,,,"9",1951,"3","2",
0.559120864133155,0.714586326335089,0.619540789684321,0.320500084710288,0.582652473912667,0.491561408600532,0.461792832112641,"03536612",65,"D",.,"A","1","1","D","01","D","1","D","13","D",,"A","3","D",,"A",1,"D","8","D",0,"D",31000,"D",5644.08,0,"D",4743,"D",0,"D",.,"A",0,"D",.,"A",0,"D",0,"D",0,"D",15,"D",.,"A",0,"D",370,"D",85,"D",370,"D",85,"D",.,"A","3",,1,"D",.,"A",,"A",.,"A",0,"T",0,"D",1,"D","10","D","4",,"A","2","D","1","D","4","2","D",,"A","1","10","2016","1","D",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,14372.73,.,13256.436,10965.859,.,.,.,11383.576,.,.,.,.,.,11270.182,10274.044,11002.748,.,11173.851,.,.,.,10812.973,11404.001,10060.909,11461.711,11063.398,.,12119.734,10870.6,11447.601,.,.,12135.09,.,13723.254,.,.,11699.492,10076.147,.,13244.2,11501.073,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","08","02","D",353661,,"A",,"A",0,"D",59124.2,"D",48485,61561,31153,67691,86731,201,6894.6,"D",6081,7081,4755,7550,9006,0,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,28124.2,"D",17485,30561,153,36691,55731,201,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S49G","13","2","D",31000,"D",31000,31000,31000,31000,31000,100,31000,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",0,"D",.,"A",0,0,0,0,0,100,0,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","D","A","A","A",,,,,"9",1951,"3","2",
0.909018288200027,0.903487329501079,0.906723099730362,0.905558715988547,0.907349683908842,0.90213239961092,0.937095307782187,"03536631",33,"D",35,"D","1","4","D","01","D","2","D","16","D","15","D","1","D","1","D",3,"D","2","D",0,"D",164000,"D",78219.814,0,"D",12546,"D",0,"D",.,"A",0,"D",.,"A",0,"D",0,"D",164000,"D",40,"D",40,"D",0,"D",870,"D",200,"D",1087,"D",250,"D",.,"A","1",,2,"D",.,"A","03","D",.,"A",0,"T",1,"D",0,"D","03","D","1","2",,"2","D","2","D","3","2","D","1",,"1","10","2016",,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",128421.87,157541.198,150914.964,176868.85,.,.,.,.,.,134143.971,.,.,.,189132.792,182243.563,.,156270.366,.,209993.251,114707.777,.,.,115253.907,.,.,124136.306,.,192465.402,.,.,163364.527,128098.505,197379.303,.,167670.064,141522.587,140328.101,149475.361,150034.564,.,.,.,133934.685,.,410.98001,245.98001,0,72.77,0,0,46.13,0,15.38,0,11.06,14.35,39.28895,6.71182,0,9.38924,0,5.27,0,25.63,165,0,0,0,0,0,166.45618,39.83,1,"D",.,"A","1","D","09","51","D",353663,,"A",,"A",0,"D",164000,"D",164000,164000,164000,164000,164000,100,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,164000,"D",164000,164000,164000,164000,164000,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S35A","16","2","D",0,"D",0,0,0,0,0,100,0,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"5",1983,"5","2","2"
0.908414939868006,0.902883981169058,0.906119751398341,0.904955367656526,0.906746335576821,0.901529051278899,0.936491959450166,"03536632",33,"D",35,"D","1","4","D","01","D","2","D","16","D","15","D","1","D","1","D",3,"D","2","D",0,"D",164000,"D",78219.814,0,"D",12546,"D",0,"D",.,"A",0,"D",.,"A",0,"D",0,"D",164000,"D",40,"D",40,"D",0,"D",870,"D",200,"D",1087,"D",250,"D",.,"A","1",,2,"D",.,"A","03","D",.,"A",0,"T",1,"D",0,"D","03","D","1","2",,"2","D","2","D","3","2","D","1",,"1","10","2016",,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",128421.87,157541.198,150914.964,176868.85,.,.,.,.,.,134143.971,.,.,.,189132.792,182243.563,.,156270.366,.,209993.251,114707.777,.,.,115253.907,.,.,124136.306,.,192465.402,.,.,163364.527,128098.505,197379.303,.,167670.064,141522.587,140328.101,149475.361,150034.564,.,.,.,133934.685,.,409.83,304.83,0,54.33,21.53,0,0,21.53,0,0,13.44493,55.91544,39.07031,1.68735,4.79215,4.84547,0,34.46219,4.64571,48.57645,105,0,0,0,0,0,0,0,1,"D",.,"A","1","D","09","51","D",353663,,"A",,"A",0,"D",164000,"D",164000,164000,164000,164000,164000,100,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,164000,"D",164000,164000,164000,164000,164000,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S35A","16","2","D",0,"D",0,0,0,0,0,100,0,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"5",1983,"5","2","2"
0.0696108975692534,0.077359983898276,0.0810605598236645,0.0828612973049479,0.0786189071028094,0.0831023430651306,0.261671190102808,"03536661",30,"D",.,"A","1","4","D","01","D","1","D","11","D",,"A","5","D",,"A",4,"D","9","D",0,"D",9876,"D",59502.408,0,"D",459,"D",0,"D",.,"A",0,"D",12,"D",0,"D",0,"D",0,"D",6,"D",.,"A",6876,"D",217,"D",50,"D",261,"D",60,"D",.,"A","5",,1,"D",.,"A",,"A",.,"A",0,"T",2,"D",0,"D","11","D","2",,"A","1","D","3","D","1","1","D",,"A","1","10","2016",,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,.,.,112075.752,.,85518.862,.,.,126228.657,114776.856,.,115749.745,97028.448,.,108290.802,.,136083.338,120225.03,.,.,.,106796.025,.,.,.,.,.,138886.463,107646.262,113736.989,.,95431.664,.,.,.,96663.359,95641.17,141686.726,98397.169,126776.103,.,121621.717,138425.719,97544.475,94.51,93.51,11.96,8.04,4.98,7.49,2.5,0,0,0,1.93,4.74,0,3.48,3.53494,1.42506,0,11.49,0,31.94,1,0,0,0,0,0,0,0,1,"D",.,"A","4","D","02","42","D",353666,,"A",,"A",0,"D",9876,"D",9876,9876,9876,9876,9876,100,0,"D",0,0,0,0,0,0,"D",0,"D",573,"D",573,573,573,573,573,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,"D",6876,"D",6876,6876,6876,6876,6876,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"11","2","D",3000,"D",3000,3000,3000,3000,3000,100,3000,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"2",1986,"5","2",
0.0691519258997729,0.0769010122287955,0.080601588154184,0.0824023256354673,0.0781599354333289,0.0826433713956501,0.261212218433328,"03536662",30,"D",.,"A","1","4","D","01","D","1","D","11","D",,"A","5","D",,"A",4,"D","9","D",0,"D",9876,"D",59502.408,0,"D",459,"D",0,"D",.,"A",0,"D",12,"D",0,"D",0,"D",0,"D",6,"D",.,"A",6876,"D",217,"D",50,"D",261,"D",60,"D",.,"A","5",,1,"D",.,"A",,"A",.,"A",0,"T",2,"D",0,"D","11","D","2",,"A","1","D","3","D","1","1","D",,"A","1","10","2016",,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,.,.,112075.752,.,85518.862,.,.,126228.657,114776.856,.,115749.745,97028.448,.,108290.802,.,136083.338,120225.03,.,.,.,106796.025,.,.,.,.,.,138886.463,107646.262,113736.989,.,95431.664,.,.,.,96663.359,95641.17,141686.726,98397.169,126776.103,.,121621.717,138425.719,97544.475,100.73,99.73,0.97,21.78,15.76,3.48,0,0,0,1.97,2.39,2.39,0,3.87,3.97,3.92,0.96,6.74,0,31.53,1,0,0,0,0,0,0,0,1,"D",.,"A","4","D","02","42","D",353666,,"A",,"A",0,"D",9876,"D",9876,9876,9876,9876,9876,100,0,"D",0,0,0,0,0,0,"D",0,"D",573,"D",573,573,573,573,573,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,"D",6876,"D",6876,6876,6876,6876,6876,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"11","2","D",3000,"D",3000,3000,3000,3000,3000,100,3000,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"2",1986,"5","2",
0.996477336470684,0.996477336470684,0.996477336470684,0.996268651832651,0.996477336470684,0.996471515564719,0.998111517713877,"03536681",35,"D",33,"D","1","1","D",,"B","2","D","14","D","13","D","1","D","1","D",4,"D","2","D",0,"D",488664,"T",51092.736,0,"D",19520,"D",0,"T",.,"A",0,"D",.,"A",0,"D",0,"D",492664,"T",40,"D",40,"D",0,"D",652,"D",150,"D",870,"D",200,"D",.,"A","1",,2,"D",.,"A","06","D",.,"A",0,"T",2,"D",0,"D","06","D","1","4",,"2","D","4","D","4","1","D","2",,"1","11","2016","1","D",3,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,.,.,134036.435,.,.,.,.,.,94586.361,118168.767,97389.265,.,98221.422,.,.,.,86994.181,131803.85,86027.124,120538.53,82737.218,.,101342.1,110316.55,100671.057,.,.,115502.67,.,119981.525,.,.,101625.601,93162.69,.,76712.623,107648.618,.,107087.723,.,111997.359,94681.058,.,598.99999,337.99999,12.1529,34.99567,16.04832,5.28262,9.50011,0,10.44116,3.35602,13.58116,17.20477,14.3045,14.98678,12.8628,9.47745,65.96084,32.66407,9.3903,55.79052,261,0,0,0,145.8,0,0,0,1,"D",.,"A","1","D","09","06","T",353668,,"A",,"A",0,"D",384662.6,"T",384663,384663,384663,384663,384663,100,9273,"D",9273,9273,9273,9273,9273,0,"T",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,388662.6,"T",388663,388663,388663,388663,388663,100,"T",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S49A","14","2","D",-4000,"D",-4000,-4000,-4000,-4000,-4000,100,-4000,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"9",1981,"5","2","2"
0.996083232784322,0.996083232784322,0.996083232784321,0.995874548146288,0.996083232784321,0.996077411878357,0.997717414027515,"03536682",35,"D",33,"D","1","1","D",,"B","2","D","14","D","13","D","1","D","1","D",4,"D","2","D",0,"D",488664,"T",51092.736,0,"D",19520,"D",0,"T",.,"A",0,"D",.,"A",0,"D",0,"D",492664,"T",40,"D",40,"D",0,"D",652,"D",150,"D",870,"D",200,"D",.,"A","1",,2,"D",.,"A","06","D",.,"A",0,"T",2,"D",0,"D","06","D","1","4",,"2","D","4","D","4","1","D","2",,"1","11","2016","1","D",3,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,.,.,134036.435,.,.,.,.,.,94586.361,118168.767,97389.265,.,98221.422,.,.,.,86994.181,131803.85,86027.124,120538.53,82737.218,.,101342.1,110316.55,100671.057,.,.,115502.67,.,119981.525,.,.,101625.601,93162.69,.,76712.623,107648.618,.,107087.723,.,111997.359,94681.058,.,192.00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.00001,0,0,0,10,21.76429,12.6158,0,1,"D",.,"A","1","D","09","06","T",353668,,"A",,"A",0,"D",384662.6,"T",384663,384663,384663,384663,384663,100,9273,"D",9273,9273,9273,9273,9273,0,"T",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,388662.6,"T",388663,388663,388663,388663,388663,100,"T",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S49A","14","2","D",-4000,"D",-4000,-4000,-4000,-4000,-4000,100,-4000,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"9",1981,"5","2","2"
0.644452334476205,0.663376892169717,0.444286373047495,0.584061386174445,0.813360258696371,0.606380130860038,0.490192762175906,"03536722",71,"D",66,"D","1","2","D",,"B","7","D","14","D","14","D",,"A",,"A",4,"D","5","D",0,"D",34106,"D",55240.699,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",28106,"D",0,"D",0,"D",.,"A",.,"A",0,"D",.,"B",.,"B",761,"D",175,"D",.,"A","1",,2,"D",.,"A",,"A",.,"A",0,"T",0,"D",2,"D",,"A","1","1",,"2","D","1","D","3","1","D","2",,"1","11","2016","1","D",3,"D","2","D",1,.,"A","1","D","1","D",0,"D",0,"D",117117.455,109138.636,.,.,.,.,.,118148.698,.,.,.,100570.983,116175.113,.,104477.81,.,96664.725,118156.534,.,.,90555.187,.,.,126697.018,.,108065.621,.,.,89271.885,116923.801,91848.592,.,120899.049,92061.249,132497.862,133276.066,122647.892,.,.,.,103327.754,.,133354.542,71337.73,44.49598,19.29,0,3.18,0,12.93,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,25.20598,0,0,0,0,0,0,4.70667,1,"D",.,"A","7","D","09","48","D",353672,"1","D","1","D",0,"D",71842.4,"D",65229,113864,62054,42328,75737,202,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,28106,"D",28106,28106,28106,28106,28106,100,0,"D",0,0,0,0,0,100,37736.4,"D",31123,79758,27948,8222,41631,202,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S37A","14","2","D",0,"D",0,0,0,0,0,100,0,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",6000,"D",6000,6000,6000,6000,6000,100,6000,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","D","A","A",,,,,"7",1945,"2","1","1"
0.683386732545393,0.681609862661433,0.681088455653077,0.682548432756357,0.675513796412288,0.686731080409277,0.757655307781613,"03536751",37,"D",.,"A","1","4","D",,"B","1","D","16","D",,"A","1","D",,"A",1,"D","8","D",0,"D",80000,"D",47258.83,0,"D",6120,"D",0,"D",.,"A",0,"D",.,"A",0,"D",0,"D",80000,"D",36,"D",.,"A",0,"D",544,"D",125,"D",544,"D",125,"D",.,"A","5",,1,"D",200,"D",,"A",.,"A",0,"T",0,"D",0,"D","03","D","1",,"A","2","D","1","D","3","2","D",,"A","1","10","2016",,"A",1,"D","1","D",2,.,"A",,"A",,"A",44,"D",.,"A",.,.,94799.37,116714.17,92163.883,88495.864,97906.648,.,98009.453,69347.028,95569.628,.,.,91979.097,.,71807.938,.,.,93494.874,74440.704,.,101121.409,85752.851,.,89152.58,.,126733.234,95005.283,.,.,.,97190.317,.,.,.,.,.,106066.067,110309.161,90379.083,.,102063.809,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","09","48","D",353675,,"A",,"A",0,"D",80000,"D",80000,80000,80000,80000,80000,100,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,80000,"D",80000,80000,80000,80000,80000,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"217",,"A",.,"A",,"A",.,"A",,"A",.,"A","S37A","16","2","D",0,"D",0,0,0,0,0,100,0,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"7",1979,"4","2",
0.68215137028038,0.68037450039642,0.679853093388064,0.681313070491344,0.674278434147275,0.685495718144264,0.755506607243577,"03536752",37,"D",.,"A","1","4","D",,"B","1","D","16","D",,"A","1","D",,"A",1,"D","8","D",0,"D",80000,"D",47258.83,0,"D",6120,"D",0,"D",.,"A",0,"D",.,"A",0,"D",0,"D",80000,"D",36,"D",.,"A",0,"D",544,"D",125,"D",544,"D",125,"D",.,"A","5",,1,"D",200,"D",,"A",.,"A",0,"T",0,"D",0,"D","03","D","1",,"A","2","D","1","D","3","2","D",,"A","1","11","2016",,"A",1,"D","2","D",2,.,"A",,"A",,"A",44,"D",.,"A",.,.,94799.37,116714.17,92163.883,88495.864,97906.648,.,98009.453,69347.028,95569.628,.,.,91979.097,.,71807.938,.,.,93494.874,74440.704,.,101121.409,85752.851,.,89152.58,.,126733.234,95005.283,.,.,.,97190.317,.,.,.,.,.,106066.067,110309.161,90379.083,.,102063.809,.,.,12.74,12.74,0.98,0,0,0,0,0,0,2.2,2.98,3.98,0,0,0,0,0.78,1.82,0,0,0,0,0,0,0,0,0,20.42,1,"D",.,"A","0","D","09","48","D",353675,,"A",,"A",0,"D",80000,"D",80000,80000,80000,80000,80000,100,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,80000,"D",80000,80000,80000,80000,80000,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S37A","16","2","D",0,"D",0,0,0,0,0,100,0,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"7",1979,"4","2",
