"OCCULIST","HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","CU_CODE1","EDUCA","EDUCA_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_","ANGVXM","ANGVXM_","ANPVTXM","ANPVTXM_","ANRRXM","ANRRXM_","JSSDEDXM","JSSD_DXM","JSSDEDX1","JSSDEDX2","JSSDEDX3","JSSDEDX4","JSSDEDX5","SLFEMPSM","SLFE_PSM","SLFEMPS1","SLFEMPS2","SLFEMPS3","SLFEMPS4","SLFEMPS5","SOCRRXM","SOCRRXM_","SOCRRX1","SOCRRX2","SOCRRX3","SOCRRX4","SOCRRX5","SS_RRXM","SS_RRXM_","SS_RRX1","SS_RRX2","SS_RRX3","SS_RRX4","SS_RRX5","SS_RRXI","SUPPXM","SUPPXM_","SUPPX1","SUPPX2","SUPPX3","SUPPX4","SUPPX5","SUPPXI","WAGEXM","WAGEXM_","WAGEX1","WAGEX2","WAGEX3","WAGEX4","WAGEX5","WAGEXI","SS_RRB","SS_RRB_","SS_RRBX","SS_RRBX_","SUPPB","SUPPB_","SUPPBX","SUPPBX_","WAGEB","WAGEB_","WAGEBX","WAGEBX_","ASIAN","ASIAN_","OCCUEARN","PAYSTUB","PAYSTUB_","SEMPFRM","SEMPFRM_","SEMPFRMX","SEMP_RMX","SMPFRMB","SMPFRMB_","SMPFRMBX","SMPF_MBX","SEMPFRM1","SEMPFRM2","SEMPFRM3","SEMPFRM4","SEMPFRM5","SEMPFRMI","SEMPFRMM","SEMP_RMM","SOCSRRET","SOCS_RET","WKSTATUS"
"03",40,52,"1","1",,,"4","1","D","D","D","A","A","D","03158522",37,"D",.,"A",.,"A",.,"A","1","8","D",2400,"D",.,"A",.,"A",4208,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",55000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,55000,"D",55000,55000,55000,55000,55000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A","6","D","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"1",,"2","4","2","A","D","A","A","D","A","03158522",31,"D",.,"A",.,"A",.,"A","2","7","D",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A","6","D","910",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,.,,"5",,,"4","1","A","A","A","A","A","A","03158522",6,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A","6","D",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,0,,"2",,"1","1","2","A","D","A","A","D","A","03158531",64,"D",.,"A",.,"A",.,"A","1","4","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1500,"D",.,"A","2","D",.,"A",12,"D",18000,"D","2","D","3","D","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,18000,"D",18000,18000,18000,18000,18000,1500,"D",1500,1500,1500,1500,1500,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
,.,0,,"2",,"1","1","2","A","D","A","A","D","A","03158532",64,"D",.,"A",.,"A",.,"A","1","4","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1500,"D",.,"A","2","D",.,"A",12,"D",18000,"D","2","D","3","D","2","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,18000,"D",18000,18000,18000,18000,18000,1500,"D",1500,1500,1500,1500,1500,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
,.,0,,"5",,"4","4","1","A","D","A","A","D","A","03158541",57,"D",.,"A",.,"A",.,"A","1","3","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A","2",,"C",,"C",,"C",,"C",,"C",,"C",,"C",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","900",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"11",40,52,"1","5",,,"4","2","D","D","D","A","A","D","03158541",57,"D",.,"B",.,"B",.,"B","0","6","D",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B","2",,"C",,"C",,"C",,"C",,"C",,"C",,"C",.,"B",.,"B",.,"B",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,13732.4,"D",24773,25309,4404,8984,5192,201,,"A",.,"A",,"A",.,"A",,"B",.,"B",,"A","111",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"01",40,52,"1","5",,,"4","1","D","D","D","A","A","D","03158541",34,"D",.,"B",.,"B",.,"B","3","2","D",.,"B",.,"B",.,"A",0,"D",3,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B","2",,"C",,"C",,"C",,"C",,"C",,"C",,"C",.,"B",.,"B",.,"B",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,20295,"D",26543,14616,15241,24275,20800,201,,"A",.,"A",,"A",.,"A",,"B",.,"B",,"A","101",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"4","1","1","A","D","A","A","D","A","03158542",42,"D",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2",,"C",,"C",,"C",,"C",,"C",,"C",,"C",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","900",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"11",40,52,"1","5",,,"1","2","D","D","D","A","A","D","03158542",42,"D",.,"B",.,"B",.,"B","0","2","D",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B","2",,"C",,"C",,"C",,"C",,"C",,"C",,"C",.,"B",.,"B",.,"B",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,9546.6,"D",9147,13470,18911,4132,2073,201,,"A",.,"A",,"A",.,"A",,"B",.,"B",,"A","111",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"01",40,52,"1","5",,,"1","1","D","D","D","A","A","D","03158542",19,"D",.,"B",.,"B",.,"B","3","4","D",.,"B",.,"B",.,"A",0,"D",3,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"B",.,"A",0,"D","2","D","2","D",,"A",,"B","2",,"C",,"C",,"C",,"C",,"C",,"C",,"C",.,"B",.,"B",.,"B",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,8495.2,"D",4007,4596,16299,5021,12553,201,,"A",.,"A",,"A",.,"A",,"B",.,"B",,"A","101",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"05",40,52,"1","5",,,"1","2","D","D","D","A","A","D","03158561",68,"D",.,"A",1149,"D",.,"A","1","4","D",700,"D",.,"A",400,"D",2050,"D",1,30,"D",.,"A",.,"A",.,"A",0,"D",954,"D",.,"A","2","D",26800,"D",4,"D",4236,"D",,"A","3","D","1","D","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",1149,"D",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,4236,"D",4236,4236,4236,4236,4236,954,"D",954,954,954,954,954,100,.,"A",.,.,.,.,.,100,26800,"D",26800,26800,26800,26800,26800,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","105","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D","1"
"05",40,52,"1","5",,,"1","2","D","D","D","A","A","D","03158562",68,"D",.,"A",1149,"D",.,"A","1","4","D",700,"D",.,"A",400,"D",2050,"D",1,30,"D",.,"A",.,"A",.,"A",0,"D",954,"D",.,"A","2","D",26800,"D",4,"D",4236,"D",,"A","3","D","1","D","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",1149,"D",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,4236,"D",4236,4236,4236,4236,4236,954,"D",954,954,954,954,954,100,.,"A",.,.,.,.,.,100,26800,"D",26800,26800,26800,26800,26800,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","105","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D","1"
,.,0,,"1",,"6","1","2","A","D","A","A","D","A","03158581",24,"D",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","940",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"10",40,50,"1","1",,,"1","1","D","D","D","A","A","D","03158581",31,"D",.,"A",.,"A",.,"A","2","4","D",.,"C",.,"A",.,"A",1836,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,23935.2,"D",25362,23543,21172,26035,23564,301,,"A",.,"A",,"A",.,"A","05","D",24000,"D",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5",,,"1","2","A","A","A","A","A","A","03158581",0,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,0,,"1",,"6","1","2","A","D","A","A","D","A","03158582",24,"D",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","940",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"10",40,50,"1","1",,,"1","1","D","D","D","A","A","D","03158582",31,"D",.,"A",.,"A",.,"A","2","4","D",.,"C",.,"A",.,"A",1836,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,24229.2,"D",20561,23082,27563,24704,25236,301,,"A",.,"A",,"A",.,"A","05","D",24000,"D",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5",,,"1","2","A","A","A","A","A","A","03158582",0,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,0,,"1",,"2","1","1","A","D","A","A","D","A","03158591",40,"D",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","910",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"03",40,52,"1","1",,,"4","2","D","D","D","A","A","D","03158591",37,"D",.,"A",.,"A",.,"A","2","5","D",.,"C",.,"A",.,"A",7635,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",7826.6,"D",8487,7053,7150,7380,9063,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,102649.4,"D",111142,92393,93664,96676,119372,301,,"A",.,"A",,"A",.,"A","10","D",100000,"D","7","D","103","2","D","1","D",-100,"D",,"A",.,"A",-100,-100,-100,-100,-100,100,-100,"D","2","D","1"
,.,.,,"5",,,"1","1","A","A","A","A","A","A","03158591",5,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,.,,"5",,,"1","2","A","A","A","A","A","A","03158591",3,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,0,,"1",,"2","1","1","A","D","A","A","D","A","03158592",40,"D",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","910",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"03",40,52,"1","1",,,"4","2","D","D","D","A","A","D","03158592",37,"D",.,"A",.,"A",.,"A","2","5","D",.,"C",.,"A",.,"A",7635,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2",,"A",,"A",,"A","4","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",7569.4,"D",9023,7018,7306,6971,7529,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,99146,"D",118144,91944,95700,91326,98616,301,,"A",.,"A",,"A",.,"A","10","D",100000,"D","7","D","103","2","D","1","D",-100,"D",,"A",.,"A",-100,-100,-100,-100,-100,100,-100,"D","2","D","1"
,.,.,,"5",,,"1","1","A","A","A","A","A","A","03158592",5,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,.,,"5",,,"1","2","A","A","A","A","A","A","03158592",3,"D",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2",,"A",,"A",,"A",,"A",,"A","6","D",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"07",40,52,"1","1","6",,"1","1","D","D","D","D","A","D","03158601",32,"D",.,"A",.,"A",.,"A","8","8","D",2050,"D",.,"A",.,"A",4437,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",58000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,58000,"D",58000,58000,58000,58000,58000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","107","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"2","6","1","1","2","A","D","A","D","D","A","03158601",75,"D",.,"A",.,"A",.,"A","1","6","D",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"07",40,52,"1","1","6",,"1","1","D","D","D","D","A","D","03158602",32,"D",.,"A",.,"A",.,"A","8","8","D",2050,"D",.,"A",.,"A",4437,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",58000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,58000,"D",58000,58000,58000,58000,58000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","107","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"2","6","1","1","2","A","D","A","D","D","A","03158602",75,"D",.,"A",.,"A",.,"A","1","6","D",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"01",60,50,"1","1",,,"1","1","D","D","D","A","A","D","03158611",70,"D",.,"A",.,"A",.,"A","1","6","D",1000,"D",.,"A",.,"A",9377,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",140000,"D",.,"A",0,"D",,"A","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,140000,"D",140000,140000,140000,140000,140000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","101","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"01",60,50,"1","1",,,"1","1","D","D","D","A","A","D","03158612",70,"D",.,"A",.,"A",.,"A","1","6","D",1000,"D",.,"A",.,"A",9377,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",140000,"D",.,"A",0,"D",,"A","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,140000,"D",140000,140000,140000,140000,140000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","101","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
