"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3","topic_4","topic_5","topic_6","topic_7","topic_8","topic_9","topic_10","topic_11","topic_12","topic_13","topic_14","topic_15"
"1",0.340752859492342,"6","female","6","9",-0.302149274891371,0.0988829617820008,1.00555971068746,-0.81458126925087,-0.0571786983704274,0.534092466786735,1.77290534171597,0.59266204261022,2.12524106815263,0.18618234952811,0.902124431293044,-0.61861776693663,0.332739212186611,-0.36655241971215,-0.838062654365124
"1",1.00334493157007,"4","female","0","9",0.788997329371635,-0.440488889345505,-0.316696873761913,-0.766609845243908,0.872423361247883,-0.097684647334669,1.43543167135693,-0.141601944362918,-0.354664057472025,0.853582678933493,-0.711632823379204,1.50688592418946,-0.367877600931767,0.285845345027338,-0.47287890992979
"1",0.526823131068637,"7","couple","17","9",2.74350342117386,1.62921415897001,-0.726558471128858,1.4392695957633,0.0150323714858241,-0.445899682892431,-0.72597162030001,0.80791203299076,-0.245032332673713,-0.372039167419432,1.07600604022625,0.0377886633906041,-0.733268285120157,-0.902521633121077,1.61483917592003
"1",0.526823131068637,"7","couple","17","9",0.589644012362897,1.00490557158309,0.675780061906286,0.466204362202791,-0.171309677367295,-0.353705730161074,-0.761082063063697,0.0705703179772484,-0.310291022934786,0.346532101453499,0.0501176094054944,0.763424725701907,0.216621626961795,1.02766720888206,0.632889737539588
"1",0.906330803648227,"5","female","17","7",-1.20875962851695,3.7070912956843,-0.665131524405365,1.36367449184642,-0.929241291880795,-0.99717098964486,-0.796566677641237,1.83390654720267,-0.376245174733299,0.188372938059923,-1.04548845903111,0.46438282252552,-1.49440495163289,0.0911664309932118,-0.562149149819662
"1",0.466598083315815,"8","couple","34","9",-0.304338729026023,0.108739028234715,0.421813724344427,1.34505755899997,2.23264132861272,-0.662054600347694,-0.769648098687896,-0.613661671320363,1.57554915425451,1.39798179487123,-0.555465559496442,0.413026449851961,0.274703858329135,0.17752718059109,-0.562416620990353
"1",0.804658249523436,"7","couple","24","9",0.142095318582005,1.21475418331704,-1.28221950459664,0.888316796841673,-0.910723481455004,0.471082989533823,-0.767966683022877,0.028713463764303,-0.323087252378692,-0.164082456840353,-0.708716656330785,1.11979397784599,-0.0705864159879846,1.30399766819937,-0.0382892034757524
"1",-1.17084139377724,"6","female","45","6",0.950882400217676,-0.250659831593954,-0.446667522061994,-0.95907562216872,0.957570645901283,-0.187501820603505,-0.780166082409943,-0.663506965993563,-0.345761897393283,-0.340170638201478,0.938415263224864,1.29829547114832,-0.0238160038218462,0.463834419987642,1.83915817676594
"1",-1.08438973891421,"5","male","49","4",-1.20003909810269,-1.16255513699641,-1.93048250739734,-1.28905563799191,-0.92084280796609,1.18761305276229,-0.78359556554753,0.878585157162732,-0.352136171262105,-1.36507067078841,0.43358246133148,-1.73881761903832,-1.4875459685621,-1.1534259384967,5.03805595514883
"1",-1.59974149991159,"5","female","42","8",-0.805142805061499,-0.612798499179334,0.631719130005275,-0.953819588514969,0.555811944758077,0.781305392310696,0.401637167473998,-0.13068200126743,0.772120024268572,1.24106298941828,-0.396674099776685,0.238950959000472,-0.313055282769082,-0.53469827906493,0.548726361720353
"1",0.604548238262508,"8","couple","49","9",-0.673124592258363,-0.483484429500844,0.446286833909525,0.435512786153173,-0.667548219166128,0.563201411394112,0.374495645061979,1.04937403738586,-0.302755582187662,0.502792099213913,-0.43537138929691,0.425998020540798,0.916371344357458,0.0767415679810845,-0.420204814316083
"1",0.267466257503333,"7","male","48","9",-0.604498940796408,-0.115981184443789,-0.454540407728987,-0.300323144472605,1.64330719907457,0.417552287851451,0.412412416497719,0.251399798327668,-0.138251219321581,-0.944204693158345,0.991361143800564,0.869114211074777,0.456117979455403,-0.552906441169596,0.90219978235344
"1",0.267466257503333,"7","male","48","9",0.6220387194873,0.00699465963857961,-0.581454039515089,0.529252104801102,0.64749342580101,0.68032721586659,0.00978164899904298,3.38689378284063,-0.304458039720707,-0.0528606734997608,1.71319250524262,-0.513255245625087,-1.0997356362776,-1.09567763871764,0.195454996492264
"1",-1.53064872468333,"4","female","8","4",4.01963609246566,-1.16312730839568,-0.0864924943008793,-0.291964265401244,-0.595646383789735,-1.22889798974446,-0.784490299962989,-0.719886512169566,-0.353799186350732,0.188016497821854,0.139869389841496,0.303038126140513,0.207988934216021,-0.236970703790169,-0.744898897454958
"1",-0.142646798767075,"7","male","53","6",0.146087866160715,-0.551567384661629,0.310140244427729,-0.195892354517153,0.736503837303729,0.0196546608276549,-0.340107437174519,-0.713019269114827,-0.0631608702310271,0.865502669603803,-0.42678960146273,0.664619639535497,0.817577845358832,1.35294723402539,-0.139552004147826
"1",-0.578206569063144,"7","male","32","5",-0.737971583147274,-0.523317988234283,0.244239329114654,0.321083949917611,1.74133847816416,0.342080173590694,1.25124813870052,-0.649986568130576,0.682155436313946,-0.730219657874338,0.66779214129597,-0.032391851091389,1.12089989710653,-0.435798977888951,1.09214520456926
"1",0.769652965626693,"7","male","6","6",-1.20581147833234,2.76376669327627,-1.93464233009056,0.340476835756979,-0.92640201597355,1.13544774607226,-0.792181533080401,-0.727438585793877,-0.368094642637428,1.17158583090182,-1.04323886432199,-1.74273455191108,-1.49208613485847,-1.15905171955695,-0.843640214766524
"1",-0.806901824568437,"7","couple","17","6",0.554313889668512,-0.222423247954349,-0.574709643184661,-1.29391806800221,0.52960693639537,0.950236287709486,1.76360079280351,-0.725746883764576,-0.364892389373883,1.37655902166632,0.191634914353045,-0.133149539811889,0.112100693649653,0.235817244554123,-0.592033860396209
"1",0.661025490774141,"7","female","8","7",1.06361248445072,0.015091533527404,0.996485636326364,-0.0325391775806536,1.25758262380944,-2.36890637303678,2.58315353424459,-0.35217178004595,-0.266156098047172,0.63208819244312,0.544055650623046,-0.210272578871728,-1.4630847390753,2.44671691945441,-0.795486731338033
"1",-1.24263713230571,"8","male","6","9",-1.19875717866417,-0.586106751699715,-1.92955870172982,-0.675300034516156,1.17461601016548,1.40004987335056,-0.781688809886777,0.94849903854016,-0.348592143694406,-1.36394016686576,1.88664729215925,-1.44632110034366,-1.48653769689636,-1.15217657552838,-0.128928260187592
"1",0.425475015314182,"3","male","0","4",-1.20315818835265,0.686074208978206,-1.93273025648659,-1.18556973479836,-0.923846711174769,0.421318456759263,2.08314670790039,-0.723563429095474,-0.360759288674804,-1.36782134579708,-1.04121426356344,-1.74093412326138,0.792055045662014,3.59281239499047,-0.840175157982546
"1",0.661025490774141,"4","male","26","7",-0.457794794114878,-0.0622383249326707,-0.345542095638194,-0.659083187443089,-0.619800955975523,-0.810951441074121,-0.7915001210238,0.14665508864863,-0.366828123196442,0.612151996032253,-0.572440605347018,0.899760581195346,1.52585860739854,2.37109293106609,-0.525225363714807
"1",0.661025490774141,"4","male","26","7",1.57865190463425,0.516835600452028,-0.371884390957293,0.939531495942664,0.137912463109758,-1.33997618360949,0.717706016933629,-0.720895073891759,2.10531605954881,-0.615439931305266,0.465708250843378,1.19472816765985,0.856518382072854,1.20012904754898,-0.276461145514971
"1",1.00334493157007,"6","female","12","5",0.956085218897461,-1.16240349912734,0.596384020978795,-1.28888763804523,-0.920689275808749,0.998574425294669,-0.783358441461436,-0.718775132680016,-0.351695436082773,0.384768023746915,-0.993686233232938,0.209030125252471,0.123312533268605,-0.981430139774337,-0.454266884840835
"1",0.971498144095079,"6","couple","51","9",-0.264864923433646,-1.14595269533608,0.845850796137682,0.576294124287631,0.963362127073348,0.397723239607302,-0.757633457072697,-0.0129842550084104,-0.0337868773989055,0.524604640486402,1.03463672487717,-0.101208709364549,0.202434903688255,-1.08992348878004,-0.221566389438607
"1",0.971498144095079,"6","couple","51","9",2.04572445086,-0.222040236119756,0.0866081466871731,-0.0152626810807669,0.305838396507456,0.466266931031793,-0.48993256327241,-0.721904064980581,-0.357618248432316,0.601404943374762,-0.71568710393545,0.698611484668661,-0.0795824976148829,-0.643383077150828,-0.565179387162972
"1",0.383537576428362,"8","female","39","9",1.29266792459095,0.550008020658075,0.568709683995617,0.64899474021076,-0.219408752574279,0.197430392518571,1.15932541134319,0.187644301030833,1.81633922471292,0.0493667512348641,0.503137049742938,0.526591419633304,-0.332759229384285,-0.0675869106852958,0.00636764010781845
"1",1.24222000968805,"5","couple","51","8",0.336319353620708,-0.53957437827476,0.71814787574774,0.0329170259575036,-0.044760887301968,-0.256261285221205,-0.774777627385323,-0.619733276628938,-0.335746543277581,1.28737748840593,1.44923289389972,0.451282360808663,-0.077814221027849,-0.121142145812203,-0.316730098116226
"1",1.60467290178544,"7","female","33","5",1.02822530323111,-0.201442139810017,-0.289058084490456,1.56529838762279,-0.906093057581363,0.265333363557816,-0.760815184286157,-0.518300822050338,-0.309794983633944,-1.35156432023416,0.327717913278636,1.16071153283021,-0.0904821899259496,0.294387870231565,0.507058365446299
"1",1.00334493157007,"7","couple","34","9",0.895124281779462,-0.478249767307833,1.07997878777891,0.00586494910573369,0.591828126819136,0.14148835682765,-0.769865815086272,0.0209366190204675,-0.326617110202592,0.264986480566767,1.09027421352137,0.117094472041158,-0.412026648629245,-0.53098885484496,0.488639844987428
"1",1.00334493157007,"7","couple","34","9",0.903892654831649,0.285423730620061,-0.992054878610482,-0.243980262880606,0.452371068745668,1.19703740681839,0.218779176527571,1.27626003699117,1.61837387871546,-0.0878206265242958,0.385544395725246,-0.199251990291473,0.197349524787271,-0.0859212239328452,0.476373840900023
"1",-0.0714544998945521,"8","female","0","9",-0.00410674346570902,-0.37800620928727,0.272817059726115,-0.748160629872579,0.988939669690471,0.169641366459856,0.870438958128342,-0.603508050259748,-0.325898929369892,1.28030105332114,0.00641756999978106,0.811781208932311,0.022072805981861,0.513783118421726,0.116954795722031
"1",-0.0714544998945521,"8","female","0","9",-0.114568370779155,-0.10087790518701,-0.043684429188079,0.148754917949458,-0.805698105300498,0.991768422959167,-0.119163912318552,0.902572755361494,-0.359513047735935,-1.35001907511501,0.79524961191281,0.134193770707137,-1.48964468122394,1.67266328101796,0.140069086306145
"1",-1.45363036585518,"8","male","51","9",1.74173914512451,-0.232078777442078,0.924627627005466,0.41509380926173,1.35925320168995,-0.438880465492013,-0.0405718056629768,-0.710431899841694,-0.335902380259535,-0.17921705008041,-0.379955023718699,0.154694233856281,0.886903853338419,0.276301724675542,-0.458409869604679
"1",-1.75087517193409,"7","female","0","6",-1.19105119217908,1.02106087218698,-1.29089567697494,1.04362303130028,0.230917771091342,-0.0322590089334735,0.981593988093159,-0.705881039428798,-0.327287974556447,-1.35714438260077,3.09308933451237,-1.73271874426415,-1.48047668588737,-1.14466629535042,-0.824364059479947
"1",0.92281159856035,"8","couple","42","9",0.540516262016563,0.157938586905861,-0.373547653363095,-0.231638851699397,0.536304464124854,0.537690956864718,-0.000973674540796471,0.529385256999687,-0.316747299939458,0.466404912936462,-0.658682794560684,0.818727237186754,0.968488508125401,-0.575088497453109,-0.000173708213855082
"1",-0.663269065819141,"7","couple","13","9",0.489880610599142,-1.15755925789343,1.5502212045677,-1.28352069195195,-0.52220785259305,-0.854128965874118,-0.150251870616149,1.05493013419255,-0.337615658108618,0.355197186602937,-0.738133693427077,0.607758344963945,0.588303117545574,0.56381688413075,0.223498985223223
"1",-0.844385483772293,"7","male","16","9",-0.104695856026777,-0.893213535612599,-0.0589416968904172,-0.720601673984069,0.109909635448019,0.384693821494124,0.522160714306492,-0.31681489351427,-0.352609203969624,0.953231146414859,0.490181624853973,1.22596711556421,-0.370695289865785,-0.193214232561727,0.170727359746549
"1",1.44406518815644,"5","female","29","7",-0.179317148626893,1.09884427385419,1.04392883148468,-0.896842716849316,-0.403161770419135,0.101548953527261,-0.219127620266952,0.0262795679489982,-0.347199668187458,0.326788575972611,1.41708405360964,-0.368329440889003,-1.11857153852983,1.14788167646272,-0.591956251515204
"1",0.506937806955556,"6","couple","12","9",-0.675294278648901,1.62733725055971,-1.39061153161973,-1.01495154178115,-0.41583277055521,1.13229927839758,-0.786502263962474,3.44406791719231,-0.269462955505591,0.0958440840302004,0.00330108977873986,-0.219771692920947,-0.342065449769195,-0.215480258465322,0.579293289902934
"1",-1.02865569450224,"5","male","0","5",0.0977350209060014,-0.65885902868637,0.0782622770536719,-1.28780916661408,1.964719294394,-0.42159946113143,-0.48746561553169,-0.647326498155731,-0.34886614768706,0.938417792291726,-0.289040309072915,0.969732417866838,0.536615883325314,0.810974740365507,1.0690052183145
"1",-1.02865569450224,"5","male","0","5",0.118084384514476,-0.451240297467059,0.456195549499124,-0.193876569731218,0.0808796998799004,0.474428840203806,-0.779577939921727,-0.643737322636731,-0.344668735204295,0.858783209537964,1.12000385082639,0.549862582807341,-0.696813136148584,0.212844373324073,-0.535968389371087
"1",-0.628832998820929,"6","male","48","9",-1.19429092913122,-1.15708754826131,-1.92634013236647,-1.28299808375699,2.39874318713679,-1.0851063470947,-0.775045610381875,2.03808608183318,-0.33624463495603,-1.36000145397568,3.05424904988159,0.0779995895911239,-1.48302484521403,-1.14782375380957,-0.828594985081833
"1",-1.80970593992214,"4","male","48","9",1.06768200832174,-0.640104215248746,1.04329440537996,0.211383081466482,-0.376854500446691,-0.467220394343592,-0.134174232707084,-0.718267531247477,-0.3507345881818,0.289394477280689,-0.656297722967659,0.508574838468353,1.16775684122692,0.480293347189037,-0.233288899821468
"1",0.252499612467727,"7","female","6","9",-0.594561625947698,-0.303698618493569,0.694968310404957,-0.373384946031088,0.212399637113952,0.91013985723895,0.0309582771756958,0.15795254475885,-0.298315344474,0.135240304396533,1.22904763972195,-1.11332938871479,-0.138487112955849,0.557845516098766,-0.754794831934458
"1",1.60467290178544,"5","female","0","8",0.333143162210963,4.34193473362921,-1.90771196909176,-1.25575740455907,-0.890412145839765,-0.0471316583392328,-0.736596662705657,-0.672859427021848,-0.264780769229404,-1.33720530496489,-1.01472362871966,-1.71737664027613,-1.46269345964772,-1.12263086077857,1.62442040072334
"1",1.60467290178544,"5","female","0","8",0.425843098441129,-0.852489124149403,0.989790424311189,-0.335338600613507,0.228484187147004,-0.105959465238859,-0.770018859887533,1.15279270161896,-0.326901569824727,0.310578263151594,0.953753155925855,-0.036835359649436,-0.418184324868457,1.45494870147172,1.74404305651517
"1",-0.698274349715883,"7","male","32","9",1.17743564117859,-0.749215932660337,-0.883621320696808,-0.836618800283781,0.271057043402241,0.734193119912207,1.22452469965433,0.895499138990287,-0.33874893175891,-0.568665506564815,1.13289651501625,0.857231780858403,-0.438090050883202,-0.0200746167449558,-0.802799926857219
"1",-0.454072330150538,"4","male","48","6",-1.21115891720121,0.989018753351555,-1.93849592196641,1.00857993478073,-0.931551975573677,0.35236018825528,-0.800135433323557,-0.735248574038904,-0.38287831015849,2.18251209134472,-1.0473192433507,-1.74636313462,1.67938340142278,-1.16426335134704,-0.850623687915461
"1",1.12614869076302,"5","couple","12","6",-0.144696707305899,-0.818722028128835,-0.110210355738798,-0.922969523727635,0.0678070229907787,-0.559214924753878,0.236253864588443,-0.71129549545746,-0.337537095966599,-0.223380187762055,-0.568747401252546,2.0813776187418,0.0924657337936676,-1.03941641704152,-0.633200571990784
"1",-0.371818439710937,"7","couple","42","6",-0.238869833047898,-0.537567057630355,0.0506713726449668,-1.05657823435603,1.13869543487089,0.465595333869457,-0.778447489558264,1.85847554491264,-0.342567602198902,-0.560381378550496,0.672284631498223,1.03640462075745,-0.22102847979518,-0.164411085510721,0.458254289288527
"1",-0.371818439710937,"7","couple","42","6",-0.41006456035109,-0.733241018687512,0.333906041465632,-0.101086879479044,-0.11558470106067,0.501543293101448,0.41754248066535,1.13939905782894,0.615525608125532,0.672319559168032,0.147412778335186,0.262945234335128,0.994893511101085,0.495530423247981,-0.121020491816635
"1",-0.806901824568437,"6","female","0","8",0.138682755304699,0.117874139349226,-0.980087242259073,1.63540316883617,0.247390989873331,-0.597417019742685,-0.78828786016553,-0.0301868693909804,1.55468252067452,2.19578189337662,-1.04124139630996,-0.0924800336410612,1.62523197307167,0.0381332421799094,0.14570448808053
"1",-0.106751507940558,"5","male","12","9",-0.0903427816799923,-0.883125914598222,1.08720606992658,-0.406318304430593,-0.0987668351052617,-0.238255902061714,0.365416511268318,-0.723352141211234,-0.0298699038445461,0.144778072842333,-0.184010360108067,0.0699436508948161,1.33867026689785,1.33258151825832,-0.368750810002031
"1",-1.21542770287485,"8","female","48","8",0.289489624043288,1.56566960284728,-0.0187372972639033,1.33704202892855,-0.522463632957718,-0.573468122016189,0.366436072459754,0.0704517179623329,0.11843692452469,-0.0127075474772593,-0.929200701404485,-0.260893384223,2.06227816472706,0.246013953861615,0.415225890498755
"1",0.598178995993238,"7","female","8","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",-1.63790057658513,"8","male","0","9",-0.959783608068997,2.18135553785592,-0.273698043515871,2.41944786638147,-0.457250530164189,-1.3776175902189,0.54385552899599,2.67720843048271,0.179145528906336,-1.36470642252016,-0.985586452748033,-0.0145172023973936,1.36489930554402,0.905370970095909,-0.331747920510268
"1",1.17042427115958,"4","couple","0","6",0.216958890606077,-0.517395729271205,0.8797092364239,0.241345233926973,1.16547586969904,-0.846554353586211,-0.187475517526246,-0.672860352808081,-0.350467323204714,1.14258738537147,-0.758776399751154,1.16748351827863,0.117455588947056,-0.379160867227908,-0.477134012199351
"1",1.17042427115958,"4","couple","0","6",0.825517944825139,-0.638147778935427,0.242436600977731,-0.73627853270023,0.485656711433587,-0.223823084898129,-0.781894973670464,0.286085086496058,-0.348975333920551,-0.36211741889009,0.194189668232663,1.63055812586525,-0.0488039735040155,-0.441395872477928,-0.152588950514926
"1",0.939165127377171,"5","couple","26","6",0.659102815992718,-1.15873257523608,0.174986951414807,-1.28482061295594,-0.91697249405812,-0.437569157093622,-0.777618025309558,0.409159950590237,-0.341025902743466,0.303164318952107,0.311597666714782,-0.901320750652447,2.50482237960439,0.70389095537813,0.0325682010808163
"1",-1.3232648170322,"8","male","9","9",-0.306943221535406,-0.893406723118296,-1.05830359236779,0.16595736059402,-0.356078517685312,0.590134689604778,-0.770361255967661,0.788768274569922,-0.3275379707921,-0.073951910101626,2.20604987539582,0.491443323918229,-0.79425988373109,0.168515972184638,0.318628885691109
"1",-1.86001166528645,"7","male","12","6",1.5222986644272,1.18998419510598,-1.93581334087757,3.00562992967128,0.657345058924435,0.595393857752864,-0.794598525663847,-0.729811847098138,4.30622005349796,-1.37159425943077,-0.974204914090979,-0.653001574404313,-1.49336421426233,-1.16063540491875,1.36073517088356
"1",0.36225326201219,"7","couple","0","9",-0.344318946207004,-0.672337044025382,0.777986549255508,-0.755324647200327,-0.411010125879565,0.785679680546164,0.130936555156149,1.54166438881788,-0.347120897973927,0.280664784405261,0.299685176659069,0.336783374798387,-0.189338188746669,-0.372756548039457,0.0941560640835488
"1",1.45686142925293,"4","female","42","2",0.310412063850108,0.27060761840847,0.785847902268019,0.321164845172677,-0.297389229257687,-0.399268938905908,1.06589431490078,0.299853961972391,-0.335280340997918,0.934756458953885,0.710777865135182,0.787026816053145,-0.142000127566028,0.469884791951182,-0.204109207279283
"1",1.03471989739707,"8","couple","6","9",0.005787386226053,-0.274748185289979,0.321625005304975,-1.28280581212454,-0.237909673609551,-0.524942690624561,1.71740602917729,0.868056238116584,-0.335740224841116,2.02837884744971,-0.99758198678148,1.14844240991643,-0.716428667642949,-0.00286818678095351,0.872544358687809
"1",-0.312158960517553,"4","male","0","8",0.216417479426841,-0.683186695006552,1.17780883475363,-0.744684758625133,-0.43212950180818,-0.636600120611839,2.00499893002006,0.692721581935516,-0.128644192857209,0.206545044990099,0.703594704550593,0.721933070506524,0.365896862862359,0.43028377141529,-0.292184512412136
"1",-0.40229049720696,"6","couple","4","9",0.283996968810938,-0.603886611241065,0.531688635323699,-1.15730704685041,-0.553029030417179,0.168493351549562,-0.283068287964408,-0.355991596393428,-0.339154561416749,0.682113985313955,-0.435396754646826,1.27229721229025,0.16068650082709,-0.345120808552737,0.0158730453092516
"1",-2.00321576874469,"8","female","42","9",-0.362764719735884,1.31479697997915,-1.2690637816394,0.000142434135527349,1.60375775874876,1.093300302359,1.60122959248491,0.598653785846483,1.96800733044995,-1.32703786408884,1.16172180237102,-1.40686864440244,-0.123617860988205,-0.418350801595629,-0.755712921733926
"1",1.60467290178544,"5","male","17","9",0.854115029341113,4.26915674276672,-1.92521091021138,-0.171817718557235,1.02483456556975,-0.757304955706114,-0.772714870473936,-0.418279844599344,-0.331912561027056,0.0392879979637287,0.386307468009624,-1.73385382759034,-1.48179237528736,-1.14629658376376,-0.82654861046477
"1",1.22805426149785,"8","couple","25","7",-0.105629075789554,0.624669050237125,0.761155292176561,0.893795304123472,0.455656959616827,0.0299676165388672,-0.0317535194766592,0.0765686053853627,-0.339522900816683,0.996057858499868,-0.658778640022108,-0.00335802651915987,0.743057198231706,0.761084925291946,-0.687836099282862
"1",0.191552342746227,"7","female","51","9",-0.240457900703323,0.359309073535816,0.160038752805355,-0.800956790941386,-0.498873583973759,-1.04823878213704,-0.774935239709337,-0.0231007980051513,-0.336039492412497,-0.974691024009798,-0.44751198540471,1.83409509693233,-1.48296648240219,1.76692353838465,1.46647228725125
"1",0.191552342746227,"7","female","51","9",0.797146478521521,-0.510768986113639,1.0333557533976,-0.566062774053938,-0.794389428487424,-0.412177096124412,-0.00768013180494913,1.22879422640687,-0.321122756924529,-0.00218593470851061,0.495508295784613,0.582747957991744,0.492809850834974,1.13433245992079,0.41580619589042
"1",0.661025490774141,"4","couple","42","9",-0.322636738326598,-0.554185725037661,1.33930958415535,-0.0796113382609405,-0.118367153148363,-0.630639671353606,-0.147780753890095,-0.0999995315864065,-0.359923943992597,1.65963094285114,-0.368015337927715,0.643734148206391,-0.157576407378528,-0.155948257780729,0.0182475087131524
"1",0.661025490774141,"4","couple","42","9",1.49013996891377,1.42250716823681,-1.93559031261472,2.74002048622182,0.466156289479799,-0.336729895593644,-0.794138190316653,-0.729359840718821,-0.371731420714741,0.698622408650615,-1.04424263642235,0.825821710391491,-0.371071169830801,-1.16033377952037,-0.845358147208888
"1",-0.268492022590548,"8","female","22","9",0.363536265474185,0.802009501876727,0.583102837849239,0.238682101623144,2.4868756256676,-0.481895314489169,1.66075995938114,0.384099415024299,0.55115485289541,0.183068617579747,0.155467942041171,-0.043647865046201,0.138474413001974,0.719568864353645,0.64102834603418
"1",-1.08438973891421,"7","male","26","4",1.37513233234766,-1.1513022393694,1.4668385759304,-0.194930255626196,-0.109063642296412,-0.388715416935009,0.540293590350695,2.5109363385618,-0.319429645615706,1.13872581772455,-0.217993351833975,-0.474112808960551,-0.456571196823139,-0.130140650147772,0.366894098926386
"1",0.340752859492342,"7","female","27","8",0.793313064878504,-1.16592196799116,0.383304051513856,0.976079790599216,0.513116745614006,-0.700931065747524,-0.788860455693839,0.632488036652426,-0.361921859173507,1.55055711158781,0.313716726135594,1.15197541163593,-0.533119137149227,-0.72817687296942,-0.00902334133183692
"1",0.340752859492342,"7","female","27","8",-1.19247963795885,-0.307907518106087,0.241509859098493,-0.378338130827054,-0.913562516354683,-0.138363297923828,-0.772351455357464,-0.473984742540559,-0.331237092629187,1.37132221009151,0.130886020539356,-0.0742966329524246,2.0745602284808,-1.14605846338054,-0.657863969733049
"1",-1.26097293046665,"5","male","49","1",-0.90031972606751,-0.588050918891036,-1.10474925510979,0.471973545756648,-0.92543074148428,1.57637688791191,-0.79068143968235,-0.725965633978157,-0.365306465596059,-0.348479759127232,-1.04246931108956,-1.20217431118131,0.957912272795297,-0.970298371438503,1.12499008334794
"1",-0.433207417945505,"6","female","0","9",-1.19839218790717,0.813760939516243,-1.92929567386724,-0.522205915613069,2.69604377750049,0.184177182877277,-0.781145914466726,1.36035816770555,-0.347583080826708,-0.106249761145307,-1.03757755284164,1.05262176946713,-1.48625061969986,0.794480569467139,1.1894478874441
"1",0.623541831570285,"5","female","0","4",-0.36788779215002,-0.355441323765425,0.606165665286462,-0.428991769565283,0.554922263783468,0.270810057698323,-0.298452619871433,-0.70543828125419,1.94167851552425,-1.35687703679377,0.2177657366513,0.947418072750222,-0.832835675891426,1.64412521109883,0.390210063701126
"1",0.623541831570285,"5","female","0","4",0.435995665570114,0.839223667151142,-0.163270811284008,-0.683174463573767,-0.811194922149173,-1.18954899953,2.29304345748204,1.59410583340773,-0.315600351379697,-1.13171608209219,2.11020671907978,-0.296448962028311,0.419633774878724,2.28835962340787,-0.441794908193134
