"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3","topic_4","topic_5"
"1",-1.61071784778595,"5","female","42","8",0.523212876941326,-0.460171987643152,0.220400917593859,0.144535941081713,-0.503692700871587
"1",0.597308688310298,"8","couple","49","9",0.537171447050904,-0.30529701797664,0.33560717627543,-0.265808950799891,-0.446618392190647
"1",-0.224946953307696,"4","male","0","3",-0.640637006982334,-0.726566704459352,-1.45292164432975,-0.700106094264937,2.31190209156823
"1",0.259655273032566,"7","male","48","9",-0.159288611994194,0.818014478691357,1.4645035847759,-0.0571865883268929,-0.193500054978655
"1",0.259655273032566,"7","male","48","9",-1.00338779162911,1.81495281423538,-0.511176003333733,-1.06781059148605,1.9733726079682
"1",-1.54150794379079,"4","female","8","4",-1.63680789540001,1.68482082988282,0.735581198893179,2.80681233732791,-1.33411173650462
"1",-0.587451171087176,"7","male","32","5",0.340653789228534,1.02568280047742,-0.383980317829388,-0.495700129753287,0.330998481310072
"1",-0.587451171087176,"7","male","32","5",-0.029250658947169,1.51261250383543,0.298932605018955,-0.951895658956675,0.639598047592461
"1",0.762693307646698,"7","male","6","6",0.180418471893391,-1.31347585909779,-1.94920302387177,-1.767588191183,1.57270089551202
"1",0.653881683262763,"4","male","26","7",-0.569100063086864,0.638481677880591,0.888977603708486,1.52641775390406,0.457953034711611
"1",0.996781437323741,"6","female","12","5",0.794404136420358,-0.775699519842389,-1.12870495609564,0.110070609402887,-1.42059734747127
"1",0.996781437323741,"6","female","12","5",0.182443509353773,0.419040597068121,-0.105173502919371,0.324428478009923,0.614702470686891
"1",0.964880661932733,"6","couple","51","9",0.0732140426893327,1.5606199557629,0.221940183979778,0.616906426722691,-0.759774805507321
"1",0.964880661932733,"6","couple","51","9",0.602272115529414,-0.818857781153849,0.434118216767542,-0.370467811314478,-0.911147104390363
"1",0.375923360583729,"8","female","39","9",0.103243166129383,1.90308744068767,-0.63717017765535,0.283166807719946,-0.177850019121977
"1",0.375923360583729,"8","female","39","9",0.386113882036005,0.104083026642045,0.123675221743229,0.414700104592008,-0.170286074864861
"1",1.23606146578927,"5","couple","51","8",0.317314084051995,1.17141660366773,0.422954627396002,-0.0789456235877601,-1.20897423136478
"1",-1.44425117711928,"7","female","8","9",-0.222120476445001,-0.546007252902343,1.99872939956129,0.251225307096946,-1.53252178282284
"1",1.59912880216348,"7","female","33","5",0.616217380843846,-0.819694697640139,0.664063950291859,-1.55732604389792,-1.00988864151071
"1",-0.0108465864792407,"5","female","12","3",0.653991648038194,-0.0603500648910696,-0.111782502495865,-0.263893203441135,-0.833137853661373
"1",0.996781437323741,"7","couple","34","9",0.0824697838050669,1.33889331391532,-0.391346886165249,0.865374293400264,-0.0292566894285514
"1",0.996781437323741,"7","couple","34","9",-0.18112646281064,0.305482127382459,0.154877343445723,1.48373114579531,0.44823343984189
"1",1.07449568022401,"8","couple","6","9",0.522536931492121,0.796672351103226,-0.705438410876286,0.128976394501146,-0.480696659026228
"1",-1.46435902043737,"8","male","51","9",0.504318745499087,-0.121718558095136,-0.0400608491695531,-0.0348229973746489,-0.0539249635954848
"1",-0.995035404200602,"8","male","17","9",-0.200802076638403,0.149440583110211,0.489651315622123,0.692597468309515,0.958478232356723
"1",0.0060567825331453,"4","couple","39","8",0.398739498249276,-0.230276737663545,0.748961348595022,0.221871658219098,-1.13087684646265
"1",0.916111581067444,"8","couple","42","9",0.594993219354923,-0.322351737756171,-0.314086649973549,-0.42791128853679,0.0632796685521561
"1",0.916111581067444,"8","couple","42","9",-0.00189911828382691,-0.474415761417189,0.630917334531259,-0.578750549439681,1.10352934638804
"1",-0.672657869104752,"7","couple","13","9",0.607359450923606,-0.653656045221305,0.437424201524646,-0.364579663564646,-1.13991814392851
"1",-0.854081322672393,"7","male","16","9",0.491760276897685,0.20510692502247,0.28240849523954,0.0213410972571589,-0.734127185523923
"1",1.4382488200753,"5","female","29","7",-0.303924837633245,1.51995118808617,0.66820726031185,1.02272311374097,-0.158275650623551
"1",-1.67667222491329,"3","female","48","5",0.467828813870223,0.345053564933706,-0.218017196538419,0.600194943304614,-0.765950880604689
"1",0.4995327839938,"6","couple","12","9",0.403404097686632,0.758303550147121,0.189233905820839,-0.991797281727888,0.0495539611505479
"1",1.59912880216348,"5","female","12","3",0.449991272929241,-0.830966729170778,-1.26899436460595,1.40550784820128,-0.73802034569296
"1",-1.03866391544933,"5","male","0","5",-0.203148277205207,-0.298781234386975,1.25560488922917,1.49947028492161,-1.38726438172538
"1",-1.03866391544933,"5","male","0","5",0.131672413944692,0.864164808162363,-0.796659892544515,1.55461898031096,-0.646436060499953
"1",0.916111581067444,"7","couple","36","7",0.78595273021065,-0.938447973211386,-0.569896961094276,-0.359486752775534,-0.862878142136611
"1",-1.12296752210078,"8","male","25","9",-0.383783431358419,0.388821903577252,0.813968517337702,0.368589411700879,1.12393311982534
"1",-0.638163424742903,"6","male","48","9",-5.09096663752596,3.2904983611029,0.896971105304686,1.45295065830576,0.991113547290245
"1",0.24466325595666,"7","female","6","9",0.0995417920235852,0.682896772804898,0.14804735470669,0.0453684909605052,0.685373805286155
"1",-0.707722495323814,"7","male","32","9",0.471568978386239,0.221889571685615,0.667715477738325,-0.856284366977508,-0.641807587418235
"1",-1.03178753475413,"3","male","6","6",0.0988652240926045,0.943155970218248,-0.179684557588311,1.40386465781994,-0.846020483334783
"1",1.1197933782381,"5","couple","12","6",0.139711630475316,-0.340458697297099,1.08507245844319,0.119358024706725,0.00443480856642602
"1",-0.380713164529825,"7","couple","42","6",-0.145458993705446,-0.0784530116240905,1.33288267893771,-0.00429998246789111,0.491530373488151
"1",-0.380713164529825,"7","couple","42","6",0.543277486519225,0.200233144533248,0.0673239212361963,-0.267474442502035,-0.415327304249971
"1",-0.81653411970775,"6","female","0","8",0.38264796175049,-0.482925707038234,-0.239269615743436,0.939936149138711,-0.17044862219878
"1",0.267111736199793,"6","couple","12","6",0.448709589900402,0.344483370059613,-0.895385280860988,0.892593686674005,-0.466682991212243
"1",-1.6489416132143,"8","male","0","9",-0.450712133830153,-0.889045316387782,0.86744278342864,0.394817285461119,1.37874404370871
"1",1.16414401632511,"4","couple","0","6",0.138641345094414,-0.209341219549864,1.06903464768898,0.0711835057156907,0.0242364153679179
"1",1.16414401632511,"4","couple","0","6",0.613933099125496,-0.707801342852895,0.250063885756765,-0.358826678584106,-0.609710613989988
"1",-1.69912070515642,"7","male","26","3",-0.277460406765626,2.06790609127957,0.228217278354443,-0.0896433853845936,0.440327008724942
"1",0.653881683262763,"5","female","0","5",-0.0417608751842162,1.23535673525892,-0.179832635843629,-0.140333934938093,0.914976511493212
"1",0.932492833024034,"5","couple","26","6",-4.02588202208314,1.78801525900442,1.78167149902718,2.19481491616599,0.938005557484008
"1",-1.33377247085231,"8","male","9","9",0.254331134530091,1.33303532524246,-0.182260097124666,0.0481785370508574,-0.0811137727718781
"1",0.35460296416776,"7","couple","0","9",0.406036395661527,0.207014023068484,0.471099438368166,0.198631115465041,-0.689989717704514
"1",1.02820959121631,"8","couple","6","9",0.161600385788708,-0.114124518410426,0.903175541360942,0.832492215456095,-0.823622250572161
"1",1.59912880216348,"5","male","17","9",-1.33924922667512,-1.29840862359788,-0.545609199816627,-1.04840054162237,2.67143313545454
"1",1.22187170327033,"8","couple","25","7",0.154966469315729,-0.98874480002902,0.977101723317307,0.454190266848984,-0.0194035034323328
"1",0.183612666046841,"7","female","51","9",-0.361290377470815,-0.328207575963899,2.01622242762441,-0.321528241259834,0.0523388407554182
"1",0.183612666046841,"7","female","51","9",0.0790027498732814,1.20934117761559,0.135685596290736,0.920784354983596,-0.459022060981198
"1",0.653881683262763,"4","couple","42","9",0.529372690498326,-0.985123955812805,-0.0555798578292969,0.551448710457713,-0.537079881017216
"1",0.653881683262763,"4","couple","42","9",-0.44952990920967,0.314928882761593,-0.132510073409752,-0.288520484280099,1.80724987525315
"1",-0.27721158443784,"8","female","22","9",0.374535737983554,0.138044586331602,0.486948969337887,-0.140405738978479,-0.108112496149987
"1",-1.09449244238678,"7","male","26","4",-0.545214942912109,-1.30139171537226,2.11000870378813,-1.75549015853635,0.686508137403326
"1",0.333066113327135,"7","female","27","8",0.777277069995743,0.200489174593984,-1.09266105168075,-0.325941737090214,-1.46735270529233
"1",0.333066113327135,"7","female","27","8",-0.779439292694347,-0.509731632948031,-0.0520499204417593,2.91521218234892,-0.404576356728226
"1",-1.27137498465154,"5","male","49","1",0.62964498827429,-0.759845850607854,-0.47862351282635,0.53504785264598,-0.873179142855862
"1",-0.442206211754207,"6","female","0","9",0.25654361953293,-1.30772076831213,1.29951844726273,-0.0648225631736139,-0.846620823012754
"1",0.616334480298121,"5","female","0","4",0.0313694255287398,1.17628211554213,0.00242369490884072,-0.391032223429928,0.796892623086196
"1",0.104742556727196,"7","couple","36","9",0.365046370538946,-0.799576428759202,-0.405928888812258,0.608177357893657,0.4140429054682
"1",1.19320421853267,"7","couple","12","5",0.516597968141555,0.252265207758408,0.367004550944422,-0.577265504563318,-0.532110489468158
"1",-0.672657869104752,"4","male","36","6",0.196160905984605,1.10710590118101,-0.0700414826433046,0.398051705099141,0.0355553526702682
"1",-0.672657869104752,"4","male","36","6",-0.0171116073024989,0.948499126219658,0.66441707122971,-1.24098627589885,0.767652937410033
"1",-1.18109065346638,"8","female","39","9",0.392463652256074,-0.144945152698022,0.0826110736790907,0.0310843000043785,0.259571370415877
"1",1.08970263844069,"8","female","41","7",0.0360374320169486,0.802144691785466,0.0673639525628375,0.306915023714971,0.69306301490759
"1",0.727039332462327,"5","couple","53","9",0.0846451896635743,0.705916678867483,0.894601211294289,0.512916224160579,-0.524085575211258
"1",0.727039332462327,"5","couple","53","9",0.254973041278668,-1.31709179459284,-0.218872918121076,0.074846803595167,0.922890362165144
"1",-0.915574369896777,"7","male","36","9",0.415365541066509,-1.31104640979808,-1.01781677816049,0.826028791858208,0.339017629833421
"1",0.274542082104531,"7","male","36","9",0.296559326752237,-0.0439976408375001,0.248630501409065,0.62088889287724,-0.039309412427526
"1",0.289325149504131,"8","couple","22","9",0.138783084446991,-0.450865743438027,1.01162091263802,-0.0150322925533966,0.240984945590453
"1",0.899602847269104,"8","couple","21","9",0.300406203643268,-0.0180847101390152,0.640934291692859,0.315569689488823,-0.28693576344041
"1",-1.97595094400829,"5","couple","48","5",0.562830865141977,0.536269760960165,-0.820490001869169,-0.101226701366845,-0.14668371831717
"1",1.01255371508726,"8","couple","12","9",-0.0363378935179231,0.667235584927232,1.15174780024551,0.250155736659657,-0.123364591381837
"1",1.01255371508726,"8","couple","12","8",0.53352471937436,0.15511766439143,0.0835442819930105,-0.532336784499167,-0.167436678906462
"1",-0.26282941689524,"7","female","36","8",0.717912238285548,-0.87240414362307,-0.118048783695968,-0.2625213044791,-1.02271332716458
"1",-0.26282941689524,"7","female","36","8",-0.861602320431521,2.18646419020246,0.792140940869681,-0.315700077509135,1.0061288812408
"1",-1.56786060052935,"5","female","48","6",0.331088430579595,-0.604632065835315,-0.337056627836067,1.32430668425159,-0.454824080915691
"1",-0.798006826508968,"8","male","0","9",0.470875732677623,-0.242388779063387,0.497737423699072,-0.0324012975306256,-0.55643617007847
"1",0.653881683262763,"6","female","42","3",0.35979657867012,-0.227246057484005,0.875322790483418,-0.198973299619986,-0.465752354972155
"1",-0.684281797295058,"5","female","15","9",0.695333193655377,0.692913390928505,-1.18114350837907,-0.471360631211062,-0.772245213165481
"1",0.975567644671054,"4","female","1","6",0.763104994560098,-0.669009532353009,-0.626890090373892,-0.602815065631843,-0.437838835060626
"1",0.727039332462327,"8","couple","53","9",0.0552694388574854,-0.111105447650185,0.169899256501072,1.13217003791672,0.357990420612735
"1",0.375923360583729,"5","female","36","9",0.537037988686487,-1.12955785704135,-1.95300117043157,-1.12753307174678,0.894121579376187
"1",-0.0710921408202817,"5","female","6","5",-0.0132246834808482,-0.38948328700293,1.23539744339971,0.984515904867495,-0.783577906482283
"1",-0.0450628377271916,"7","couple","36","9",0.61110938513316,-1.12122625626389,0.492490930831329,-0.592910166261309,-0.840769538966955
"1",0.964880661932733,"4","couple","22","9",0.522063414760207,-0.0553027560607534,0.0847573289129649,-0.0977132671226056,-0.266130355113906
"1",-1.15183002973786,"7","couple","49","9",-1.50905314422095,3.08298366581902,1.64438752705546,-0.414252734984821,-0.825341030747444
"1",0.882964631883336,"6","couple","8","6",0.385742331648479,-0.430272816112511,0.786606065405503,0.17004193687826,-0.776281345738925
"1",0.882964631883336,"6","couple","8","6",0.647158354145068,-0.627052611523233,-0.530306406119706,0.230843919928054,-0.467669896151569
"1",-0.621124284244215,"7","couple","6","6",0.518268515917916,-0.668505930479695,-1.32940653859653,-0.457857045057026,0.741832753841633
"1",0.539185556944694,"8","male","17","9",0.509769455368613,-1.10189103156086,0.213843564074548,-0.48176870001827,0.157687870993894
"1",-0.655340535492167,"8","couple","42","9",0.243905921219148,0.735832558527907,0.755039939700529,-0.0530557036647769,-0.490106502002721
"1",-1.99748779484892,"8","male","13","8",0.515019641890515,-0.286649053447186,0.335315899369927,0.116115248221613,-0.74148995084678
"1",0.815075267478347,"7","couple","18","9",0.324699976125017,0.164676752708303,-1.6340948083102,-1.75693482294649,1.18093023017385
"1",0.815075267478347,"7","couple","18","9",-0.190203222897669,0.464776881629286,-0.449415760575446,-0.882237720875828,1.65293376700758
"1",1.08970263844069,"8","couple","18","8",0.326594498410645,0.925750176592155,0.677022771100341,-0.645206512603186,-0.648879494065586
"1",-0.779639944787972,"7","couple","34","8",0.089146173861684,0.42403899071283,0.207217328113329,1.22053996605661,-0.195555690253984
"1",-0.779639944787972,"7","couple","34","8",0.394694673872716,0.621451248649736,-0.251812499011209,-0.406962625188575,0.328262788437937
"1",-0.537922969946479,"8","female","55","9",0.449982747800668,0.410421856179389,-0.0203488558415976,-0.197997116547252,-0.0183866515508879
"1",-0.684281797295058,"7","female","45","8",0.166816863300945,1.19876266956541,0.327764643507757,-0.651748413813158,0.293022274934988
"1",-0.442206211754207,"3","male","48","5",0.417664176012879,1.28118103435084,-0.831446989099347,-0.131045070344088,-0.195913153224355
"1",-0.442206211754207,"3","male","48","5",0.152410593925524,-0.190462679957047,0.527184083799987,0.850950510395661,0.0230163706536803
"1",0.128712999192965,"4","couple","9","5",-0.703136331194127,0.457796131662154,2.37437641497768,-0.087379377854743,-0.657487716614468
"1",0.603669597385033,"7","male","51","9",0.273395515598443,-0.197790557882335,1.17290327242457,-0.263875250899936,-0.66348526560444
"1",0.0394647420635666,"6","female","48","9",0.417913487119849,-0.306577905050319,0.587950959323466,-0.0794106904829323,-0.297250842628312
"1",-0.587451171087176,"8","female","17","9",0.520966921729766,-0.0277059962431619,0.03004655160288,0.00989861994631477,-0.30382216760956
"1",-0.587451171087176,"8","female","17","9",-0.0941356645151235,1.48194421730294,0.457383077115328,-0.344136220881946,0.542958283736338
"1",-1.30234431695975,"7","male","26","9",-0.52663611431353,0.504001965719048,1.47208850756981,1.26994252944638,-0.137402613611036
"1",-1.30234431695975,"7","male","26","9",-0.813235137947651,-0.283279830723649,1.87974609754918,1.36975953516308,0.0332210486968561
"1",-1.09449244238678,"7","female","48","4",-0.932582843018705,0.626004906863919,2.68547573951937,-1.76393891950609,-0.716222816432474
"1",-1.07338419273703,"7","male","42","9",0.0741005842089775,1.18507677146623,0.53530571144208,0.0716867151706344,0.0499850768061407
"1",-1.07338419273703,"7","male","42","9",0.240328436405442,0.270723147222691,1.05930640240852,-0.117482595643654,-0.640340316265446
"1",-0.48952478891376,"8","female","17","9",0.130248089316453,0.175719635460326,1.16515264485295,0.346752986142993,-0.731151685221274
"1",-0.854081322672393,"7","male","17","9",0.472994667713004,-0.541652747913293,0.0539311742995801,0.55026221617336,-0.419940096943232
"1",0.83225237822761,"8","female","12","9",0.628117567948752,-0.720677457912727,-0.937632953795354,0.437842236849975,-0.279527563967572
"1",0.459124674881466,"7","couple","26","9",0.35426257256826,0.528646002862294,0.614297257708583,-0.298596044732368,-0.407841865112154
"1",-1.27137498465154,"7","couple","49","8",-0.462839421799087,2.0868193180198,-0.126085679723155,0.0329641438576196,0.932498140986849
"1",-0.35062242473241,"5","couple","26","9",0.485131977622696,-0.455387596771453,0.351695394335006,-0.272765609341124,-0.101225580128684
"1",0.35460296416776,"8","couple","0","8",-0.639809922796913,2.18139998128213,0.164654106412095,0.753234944756184,0.611477199585027
"1",0.762693307646698,"7","female","34","6",0.558068464141644,0.83183467385749,-0.133518212322687,-0.52675850166492,-0.840826224794785
"1",-0.206256421942776,"7","couple","26","9",0.141293933922776,0.307345979345087,-0.209288463892767,0.0458451901192434,0.923797506639333
"1",-0.755395548478342,"4","male","9","8",0.376012716151243,-0.488519108411645,0.696928886926567,-0.063290480166772,-0.197994919050663
"1",0.183612666046841,"8","female","36","9",-1.57310864028452,-0.276460729388404,1.27326449227348,0.405682572985993,2.03493327822998
"1",1.02820959121631,"8","couple","13","9",-0.326636129119857,0.85485273951793,0.755447735339653,1.47529339340045,-0.120875930609546
"1",1.02820959121631,"8","couple","13","9",-0.00270080029253835,0.274062939364733,-0.0386981138344099,1.38063405488682,0.23894945343433
"1",-1.95463054759232,"6","female","13","8",0.629030155018719,0.449414449416768,-0.0025333633162283,-0.606675167278506,-1.21122482799687
"1",1.1197933782381,"5","couple","47","6",-0.129332323743285,1.08409595860595,-0.0318907278190863,-0.354419106732941,1.14790640621196
"1",0.83225237822761,"5","couple","42","8",0.361263816915971,0.0250325473408606,-0.574703689678381,0.0993268182900229,0.622262505400799
"1",-0.879487154317353,"8","female","13","9",0.257394341889699,0.317840586232703,1.05987866493122,-0.34813639715484,-0.574595696828108
"1",-1.05248390951918,"7","couple","53","9",0.342785581510108,0.0794350197181898,0.265296214114287,0.589103994569647,-0.321998856752446
"1",-0.794320706403413,"7","male","17","9",0.746515816717032,-0.614895159647428,-0.098748379445879,-0.612369891239389,-1.15659613638967
"1",-0.794320706403413,"7","male","17","9",0.798004823420601,-0.273210184782323,-1.22446359475065,-1.14066843564963,-0.262102799065185
"1",-1.43925385658215,"7","couple","27","9",0.198732252481736,0.498339382589443,0.770996629108111,0.221338797520903,-0.283094534478167
"1",0.932492833024034,"4","female","48","8",-0.117140406255107,1.33521977075957,-0.0234332403045284,1.17788503998885,0.016130333167553
"1",0.727039332462327,"8","couple","41","9",-0.0428980001410777,-0.785313554682053,1.19942363081495,-0.198396866167077,0.638113624698829
"1",-1.43095106090695,"5","female","48","8",-1.99751746901852,0.962925917037295,-0.0812079838974718,1.71862942855715,2.03417716477528
"1",-0.0974447975588397,"8","male","0","7",0.72089202165969,0.00252881153551153,-0.398237977414771,-1.25782224598301,-0.406099849664422
"1",1.1048013611622,"7","couple","51","9",0.0593704419442698,0.482138678790571,-0.259318194484409,0.13176624058953,1.01138755167492
"1",1.1048013611622,"7","couple","51","9",-0.398951875241736,0.57365783155441,0.62237659261363,-0.477677792482282,1.44144833371094
"1",-0.725474578725193,"7","couple","0","8",0.443088932516211,0.142254115593176,0.803738809530739,-0.53324512230497,-1.02316014541259
"1",1.59912880216348,"8","male","55","6",0.0854098550989789,-0.676109604794045,1.14029046373744,0.267062735495762,0.0892944991099115
"1",-0.320952548260845,"7","couple","42","9",0.553627671224761,0.153011336525808,0.158766044891856,-0.393954925070186,-0.481378873685684
"1",-0.707722495323814,"7","male","0","6",0.617829232231554,0.199366160969978,-0.440000370178999,0.0239605867390552,-0.619669728631386
"1",-0.380713164529825,"7","female","24","9",0.320296076098706,-0.748819403788324,0.497315866040105,0.922334288707482,-0.797482498973884
"1",-1.48976485208233,"8","couple","6","9",0.859217812984683,-0.689542115046228,-0.912224932291831,-1.02425369478484,-0.814103684385179
"1",1.29188999272672,"8","female","0","8",NA,NA,NA,NA,NA
"1",0.578110714869765,"5","couple","12","8",-0.466546696303916,0.157722854898967,0.0403208291645102,-0.414480117284976,1.82613056585521
"1",0.578110714869765,"5","couple","12","9",-0.259515509469272,0.575936918076919,0.201358214264608,1.62125892653759,0.297846623254401
"1",0.653881683262763,"7","couple","6","9",0.204536786412009,-0.219408028575092,-0.0487385318119459,1.16775943670786,0.0320988094912668
"1",0.744941224245321,"8","couple","48","9",0.273928910594932,0.567705197990804,0.685456493956022,0.134019389848745,-0.528915406880899
"1",-0.26282941689524,"8","couple","53","9",NA,NA,NA,NA,NA
"1",-1.56786060052935,"8","female","51","9",0.431042693908465,-0.527209954209336,0.738427176970754,-0.0463466531869061,-0.645761177895154
"1",-1.56786060052935,"8","female","51","9",0.178504581792211,-0.61968767663672,0.768681871925262,0.781918868417353,-0.215158592280561
"1",-0.206256421942776,"6","male","8","5",0.315874872423598,-0.803335458081971,-0.754020667201116,1.10313330841403,0.273248152626523
"1",-0.380713164529825,"7","male","48","8",0.600821297341642,-0.971875919910836,-1.51632724029109,-1.49711430911839,0.7370418612068
"1",-1.65445881160895,"3","male","48","7",0.245482065650372,0.995212182059374,0.0695714566645612,0.461883835171345,-0.265104992109018
"1",0.866194887738683,"7","female","0","3",0.544408336854135,-0.578717897789794,0.477795824091859,-1.1827517529706,-0.153851444861414
"1",0.0060567825331453,"7","female","55","9",0.262298094366953,0.485029357035843,0.389633890407177,-0.827894164956329,0.485787192164997
"1",0.899602847269104,"8","couple","27","4",0.78730918191894,-1.16896066236959,-0.439155206598304,-0.510928892124662,-0.847415614497985
"1",-0.873107114660214,"4","female","0","9",0.239096167694007,0.994400929886526,-0.468975769561404,0.852672018892153,-0.220993290068701
"1",-0.779639944787972,"6","female","6","9",0.466113360030043,-0.00665050891794154,0.853517670389398,-0.901922797170749,-0.903466202278484
"1",-0.779639944787972,"6","female","6","9",0.207297302539293,0.197685278394277,1.35166462225845,-0.529570985222971,-0.982418855922835
"1",-1.22575254701385,"4","couple","0","2",0.666281158380892,-0.51584388116006,-0.665491278663176,-0.392072199934507,-0.00600925651009641
"1",-0.178525810243789,"5","couple","17","5",0.486052536869798,-0.758430724688989,0.387610840854124,0.470275259908173,-1.05246006908625
"1",-0.178525810243789,"5","couple","17","5",0.368339132597645,-0.09785016974085,0.537321211107249,0.511067029780032,-0.792189684036185
"1",0.539185556944694,"3","female","55","4",0.196500377671392,0.0313048624758183,0.935787117469749,0.489118324775857,-0.586627535376605
"1",-1.85112896750034,"6","female","6","9",-0.301581914108701,1.51438249351832,0.290844169522373,0.781412875534345,0.50471912860056
"1",-1.85112896750034,"8","male","36","9",-0.0854084791596687,1.07912763981985,0.905180765463209,0.926072732082565,-0.959062565221129
"1",0.948748556912481,"7","couple","45","6",0.337331697536057,0.143088241248965,0.880292294275455,-1.22817030215225,-0.0759316544139786
"1",0.948748556912481,"7","couple","45","6",0.660211925961145,0.862519601046682,-0.754923723850912,-0.539989782967797,-1.1478245072522
"1",-0.26282941689524,"7","male","48","9",-0.0336628725996216,-0.438186342337353,-0.0973202750627151,1.79485922787492,0.0290554783849295
"1",0.459124674881466,"5","male","41","8",0.043173521976847,0.0984485515167303,-0.0373259831095764,0.728935068155839,0.778703946100766
"1",0.653881683262763,"7","couple","9","9",0.288331217699287,-0.413169411252992,0.434422298492984,0.734851188519327,-0.218760644604444
"1",0.0060567825331453,"4","female","42","7",-1.57223022021106,0.526753810941398,2.25603231519815,-0.860607726545778,1.35502217129522
"1",0.0060567825331453,"8","male","12","9",0.694730716884712,-0.791091682541447,0.268566096860688,-0.824402256204159,-1.12116475055617
"1",0.597308688310298,"8","couple","48","9",0.515946443703925,0.466273101297389,0.172946656950645,-0.181887729735667,-0.793568737846855
"1",0.797757933865761,"6","female","8","3",0.676481538291279,-1.02949954843558,-1.95357529830284,0.167782121462357,-0.00321702705161784
"1",-0.60422091523183,"7","couple","36","5",0.596043186531337,0.324172015248534,-1.15084021725378,0.254206157987579,-0.325447899824303
"1",-0.60422091523183,"7","couple","36","5",0.679458169897518,-0.73622050395521,-0.395264380655867,0.203968218146435,-0.86098522223484
"1",1.08970263844069,"8","couple","36","9",NA,NA,NA,NA,NA
"1",0.797757933865761,"4","male","0","5",-0.115887045555187,-0.528635344811615,0.236269217300556,-0.672661242099106,1.49434419622734
"1",-0.505535141037779,"7","male","6","9",-1.00849505871262,1.53496984361244,1.00824700171417,1.01820172140315,0.947787632798145
"1",-0.593026369005745,"5","male","12","7",0.683727339929511,-0.848776957171312,-0.48164179297229,0.00933548054971123,-0.455283311636465
"1",1.17872387843819,"8","male","39","6",0.459028688311444,-0.25707284616749,0.375946995566698,0.120109200879035,-0.403354044754978
"1",1.17872387843819,"7","couple","42","9",-0.118259512048745,-0.229045981814307,2.05197926731138,-0.873055259037568,-1.29539117789381
"1",1.17872387843819,"7","couple","42","9",NA,NA,NA,NA,NA
"1",0.815075267478347,"8","couple","12","8",-0.723173796842532,1.40267636592382,1.46092797501645,0.67774655282661,0.307432577263983
"1",0.128712999192965,"6","couple","55","9",0.72204276260182,0.447967866277269,-1.27654412668584,-0.597925020239204,-0.497252917045238
"1",-1.76210772750284,"7","male","12","6",-4.18325865892494,1.96139452818323,-0.266759665725821,0.971846607565058,2.5328585379149
"1",0.786134005675456,"6","female","15","9",0.786997008445139,-0.710614481730758,-1.10323262055378,-0.102521967451748,-0.740929520715915
"1",-1.55025583902025,"6","female","0","9",0.441327617806628,-0.706222713224792,0.524075203584477,0.0547089918960294,-0.300232451676735
"1",-1.55025583902025,"6","female","0","9",0.504847835259327,0.949676913707017,-1.22437207562831,0.179547644406624,-0.331344267123459
