"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3","topic_4","topic_5","topic_6","topic_7"
"1",1.03191536920373,"8","couple","6","9",0.841089419880208,-0.694693469887843,-0.408200692484762,-0.316986287723067,2.03979496156577,3.06706414422414,-2.52884244432245
"1",1.03191536920373,"8","couple","6","9",-0.33387664933608,1.38446934232034,-0.161066901615739,-0.624102774704952,-0.240507263274915,0.823576263008202,0.223647548315707
"1",-0.312163650481126,"4","male","0","8",-0.517882633212831,0.124112707935747,-0.108757899038187,1.02093243433543,0.574928862749984,0.713496980817738,0.590306007608436
"1",-1.99970515703688,"8","female","42","9",0.880631944112614,-0.320920816180307,0.0796186377194794,1.51879837287012,0.802668863056405,-1.22259807958917,-0.812633718476597
"1",1.6006835779429,"5","male","17","9",-0.753819795099569,1.84063193869585,1.88028861046938,-0.72430056494866,-1.45377312080256,-1.21054776806961,-1.47620569346123
"1",1.22484783751369,"8","couple","25","7",1.25955301593032,-1.38319403181203,-1.08529513740818,0.508221407860461,0.787025100677797,-0.451670324587656,-0.0193056804157148
"1",0.190500557748563,"7","female","51","9",1.33158193633257,0.0384255943891159,-1.06744953962914,-1.25678074899813,-0.164659769120543,-0.286445225284332,0.0284809544323989
"1",0.658997783658483,"4","couple","42","9",-0.19277531972264,1.03078320047461,-0.786608669312887,-0.11855317090326,0.160395534914027,0.750366362891053,0.41578193553647
"1",0.658997783658483,"4","couple","42","9",0.434248914287617,0.127440003183757,1.20272313747965,-1.51919141739338,2.41027885332591,0.0239513267316092,-1.74683380695136
"1",-1.08278914623277,"7","male","26","4",1.9618185596485,-1.05434096418673,-0.329567888289559,-0.548145363334817,-0.457021614319011,0.616350072510197,-1.4743097976363
"1",0.339390922391368,"7","female","27","8",-0.716526314975643,1.0887114614789,0.0155437229874798,-0.552547789789261,0.798730486078616,-0.493943290164014,0.487997964039512
"1",-0.432960477187599,"6","female","0","9",1.30068571394778,1.25136764141944,-0.534101553569628,-0.413201922844419,-1.30075705443658,-0.236495682546613,-2.49448512788191
"1",0.0877745475929599,"4","male","6","9",-0.764121424375942,0.369179232086674,0.0693290606660042,1.32029932854138,-0.30522572366705,0.0813479906949689,0.604757588589839
"1",-0.662543882052865,"4","male","36","6",-0.590454828625455,0.882729987905518,-0.400263077726389,1.28500493979492,-0.44646137756428,1.45811817003768,0.104835999030625
"1",-0.662543882052865,"4","male","36","6",-1.36476807576427,-0.183969487969305,0.998147941355543,0.768952041827658,1.51189345474227,-1.15072718043381,0.530298112585676
"1",0.464974544166057,"7","couple","4","9",0.662386124461647,-0.419820918100239,-0.330418292037649,1.49880622710557,0.372247186496082,0.797532106531646,-0.212656715044521
"1",0.464974544166057,"7","couple","4","9",-0.66828319846374,0.228945906735886,0.70889073688636,0.941677077893365,-0.100811443984404,1.61682336569902,0.453266728998946
"1",-1.16906108883222,"8","female","39","9",-0.265901391542795,0.437671133328361,0.0800742655061401,-0.137063841389949,0.196910231855451,-0.623848157955831,0.826328238208306
"1",1.09317673447063,"8","female","41","7",0.0915417203325331,0.85766637630278,-0.047614308009351,1.03674186197305,-0.552659366471749,-0.713528309761393,0.0959981144049045
"1",0.731879803203372,"5","couple","53","9",-0.919984004419271,0.311876345690852,0.328395586913594,-0.340925165220873,-0.267747561553654,-0.0308117609276688,1.09989461781257
"1",0.731879803203372,"5","couple","53","9",1.02015746923518,0.361772557162384,1.36852924626708,-0.839856490446858,-1.13041072503315,-1.23302842248002,-0.363693554446875
"1",-0.904545167662874,"7","male","36","9",1.9470834796509,-1.85348898270327,0.184533552354379,-1.11033153333742,0.848491524868576,-1.22867007599855,-2.54680869602038
"1",0.281087387025213,"7","male","36","9",-0.871502352786269,-0.23280497033948,0.413216123641672,1.00208413685067,-0.166261150013003,0.972199225782271,0.860412280928696
"1",0.295814757559113,"8","couple","22","9",-0.486486475041707,0.194701689981051,0.320556430563311,-0.586461887589743,-0.768578281621281,-0.0448450210966221,1.10645389553828
"1",0.90379316559935,"8","couple","21","9",-0.0918542538976948,0.13130443036301,0.0851803957124285,0.370026448673202,-0.071513571438027,1.50099700643606,0.636057437665289
"1",1.01631847834524,"8","couple","12","9",-0.483906332871306,0.976907936629413,0.23905554317295,0.506012313603038,-0.380642180822848,-1.20322664784018,0.482339593085317
"1",1.01631847834524,"8","couple","12","8",-0.636216951860434,0.860575136162848,-0.599174914773937,0.106127310756117,0.860846798987787,0.289200938012266,0.52842650454705
"1",-0.25425950453676,"7","female","36","8",-1.04174149365738,-0.130798640298864,-0.932642950346998,-0.564056789121559,-0.187125756165391,-0.558600911211077,1.40667787054688
"1",-0.25425950453676,"7","female","36","8",1.02304384967929,-1.58665793583468,2.34449809031163,0.0397708939136219,-0.5378304537246,0.596550616203832,-0.960884842665699
"1",-0.38684877621544,"6","couple","26","9",0.444222218210712,0.400560851545586,-0.376736196716287,0.137205848450089,-0.145172830206263,0.457254954048531,0.454632036433233
"1",-0.787420573190721,"8","male","0","9",0.411878653998271,0.289783875348688,0.350362093003552,0.581079998581756,-0.341303698971096,1.01165773536292,0.214938829545901
"1",0.979471757100694,"4","female","1","6",0.234530883689526,0.909829729099643,-0.729309060076245,0.114388178425226,-0.530074709272628,0.16025982731287,0.373730215784542
"1",0.731879803203372,"8","couple","53","9",-0.453965744894625,0.966829282090337,1.61612128535096,-0.0682742580474107,-1.09344994320948,-0.497498873369166,0.148809597946099
"1",0.382086700158566,"5","female","36","9",1.72637219485586,-1.74761297571967,1.35970726718649,-0.740293499069728,0.0472268280206025,-1.23279752522566,-1.37052662148668
"1",-0.0632446201702702,"5","female","6","5",-1.3101980360978,2.35928728044517,-0.307193940055166,-1.52097536011556,0.420415196098693,-1.23434897964897,-1.49975219595893
"1",0.295814757559113,"4","couple","0","6",-1.5493504104213,2.0859750408428,0.220589127051247,-1.10608373696907,-1.02905387830088,-0.380085782232635,-0.22121049989435
"1",-1.98855278752019,"4","male","55","6",-0.718760770871297,0.919003992826763,0.264124358583928,1.45278930552651,-0.212285216559762,-1.216036692205,0.0977295881161569
"1",-1.30545480639718,"7","male","6","9",0.220887866106301,0.82072618861612,-0.203612592897103,0.862740259941871,0.0774323759673415,1.10141131671776,-0.174257040213913
"1",0.968825038769362,"4","couple","22","9",0.132927066522895,1.04333167941901,-0.158601375067631,0.274905571184094,0.176107258060665,0.610709065786714,0.0107222664591726
"1",-1.13991070778785,"7","couple","49","9",0.0799104751800903,-1.12795337601566,-0.601898807814523,2.40466962280513,0.750800845706366,0.558714429839909,-0.50991016850979
"1",0.887217636557543,"6","couple","8","6",-1.31801674187499,0.252283938826544,-0.606376937807148,-0.102220605771743,-0.778677189592378,0.0604842907445429,1.28837604608959
"1",0.887217636557543,"6","couple","8","6",-0.199781799969429,0.627842354036279,0.147081889491044,-0.368690237969617,-0.908280473379988,-0.42432175594014,0.841961970350182
"1",-0.61120445575749,"7","couple","6","6",-0.244529427537676,-0.231842285888098,0.836504512587884,1.15862978820635,0.218980678948144,0.198142727249395,0.471229287883618
"1",0.90379316559935,"4","female","13","3",-0.244977368313143,1.42356391965488,-0.338828504140809,-0.700981794388765,1.71038564250362,0.469453987018255,-0.828011434251744
"1",0.544733787869968,"8","male","17","9",0.571637422748137,-0.591303992114283,0.802698532132087,-1.51438217897612,0.368904209724388,0.906168196252982,0.558519966420525
"1",-0.645291793438387,"8","couple","42","9",0.266017961999405,0.394016971763336,-0.783353713969307,0.471121876454734,0.561183869931537,-0.170440504737968,0.41522199244271
"1",0.819584052952946,"7","couple","18","9",0.36963852905628,-1.16567321732842,2.60386601249157,-0.332956037587938,-0.812640680347259,0.991198416801936,-0.247689542752849
"1",0.819584052952946,"7","couple","18","9",-0.347333320915165,-1.04247278524257,1.08168239670539,0.443551203030489,1.69306744678393,0.579204076252975,0.371851073514343
"1",1.09317673447063,"8","couple","18","9",0.462528352004478,0.830067130598685,0.269927020823027,-0.469173175155875,0.412537399476305,0.155674338162194,0.0216759648038986
"1",1.09317673447063,"8","couple","18","8",1.02410384570124,-1.11912935898369,-0.17612094084895,0.243644446548673,-0.505972294447117,0.410727970534589,0.488140500433459
"1",-0.769122890758133,"7","couple","34","8",0.248783665222302,-0.708234108032126,0.493634015861484,-0.296906276636254,0.0544726518702835,0.0666624896958352,0.921464465511591
"1",-0.769122890758133,"7","couple","34","8",0.947298829352902,-0.271023945598339,0.293331161883076,0.255400552100176,0.0542709435861313,0.201867658493648,0.144036219170242
"1",0.802331964338467,"7","female","22","9",0.880572196311399,-0.0871379080127711,0.775675697692663,-0.321164961807087,0.53313272333263,-1.20572027138815,0.0585304999569977
"1",0.583512290893544,"7","male","51","9",-0.975148513506518,0.901931593343895,-0.0923931114005655,-0.0891894238445093,1.01074996155126,0.160315357764702,0.540602071656708
"1",-0.52831661175,"8","female","55","9",0.77058801252695,-0.293010555324767,-0.328419421057409,0.178848184169772,0.133489666495181,-0.270607750557686,0.499309067543955
"1",0.836696447009479,"7","couple","55","8",-0.765465200242079,0.727053758550637,0.536286810407001,1.65688180572873,-1.01524746978674,0.0122596060411289,0.0900470040793162
"1",-0.674124015789028,"7","female","45","8",0.885968071973442,0.333552843676615,0.154725650925779,0.0866921579726366,1.59999108766841,0.461071701118488,-1.1616769005366
"1",-0.674124015789028,"7","female","45","8",0.683057165328402,0.616665399157347,0.640180505310542,-0.0951810459878234,0.685708968880219,1.53206986083801,-0.741812307204826
"1",-0.432960477187599,"3","male","48","5",0.71459671918365,-0.449145107817517,-0.744974266962816,1.65557234941878,-0.32286792886394,-0.858229334642834,0.00239673700226059
"1",-0.432960477187599,"3","male","48","5",0.325788897513121,-0.319506837184578,-0.760988650607647,-0.886720783984065,0.0102838850037459,0.517787118064556,0.976609642606054
"1",0.135807731551573,"4","couple","9","5",1.22006721362824,0.266766063266567,-0.912926932994032,-0.174488203959882,0.915215633195855,1.22182902521722,-0.939126841625241
"1",-0.459768901603572,"6","female","6","3",-0.176794184946903,-0.217209394240911,1.41424451501638,-1.47718201483791,-1.2504996352143,0.172191669156297,0.900775283405293
"1",0.608974877450171,"7","male","51","9",0.24108113852659,0.529061209526287,-1.07710306989431,0.397955352713423,-0.603092134608009,-0.274245188776089,0.607500559821675
"1",-0.577658209833787,"8","female","17","9",0.143731929769603,-0.497118554937313,0.480572774577258,0.43109757055477,-0.230159770794737,0.0108110427557856,0.82604712707433
"1",-1.28985791553869,"7","male","26","9",0.224660564348634,-0.0599419050494119,-0.280088452043504,0.431870362415677,1.03349067611252,0.63656101796304,0.408681859133538
"1",1.6006835779429,"7","female","53","9",-0.672957193168905,0.83594889359491,0.169566934821089,0.369526966905625,-0.166482095214514,1.0850303865836,0.53295791092293
"1",-1.06176042428278,"7","male","42","9",0.848863437971299,0.392527351003947,0.373047208382807,0.106027185727835,-0.211140322119846,-0.30251201543664,-0.00756890857099883
"1",1.50350005967901,"4","couple","12","4",-2.01887435618482,1.27958822120161,-0.212343959275957,-0.0968278067207018,0.237245164948139,-0.354432718036456,0.652454528117198
"1",-0.843283802395972,"7","male","17","9",0.15301016744376,0.491176710303419,-0.356565038428583,0.118802276223087,1.21806413576063,1.5461243862099,-0.00786095211442266
"1",0.836696447009479,"8","female","12","9",0.666827226854582,0.44013435549407,0.0299987432442168,-1.49781829984147,0.494776037338491,0.64892717559707,0.205998019468936
"1",-1.25900526366599,"7","couple","49","8",0.784836705458109,-0.284346793296906,0.732493976610634,1.07319845132061,0.531488273729396,0.259337538633034,-0.432646862360723
"1",-0.341721742362896,"5","couple","26","9",-0.198969287842063,0.818368544981339,-0.220846916318748,-0.366674734086662,-0.445332588308755,-0.109799892095245,0.733836385290939
"1",-0.197899654692611,"7","couple","26","9",0.469148383055336,-0.211371779768931,-0.174180301880481,1.04706286761305,0.754717781236135,0.242825940090053,0.141105084927023
"1",-0.744969837932824,"4","male","9","8",-0.217603802412306,0.940843240604169,0.0841880263777272,-0.935981297230076,-0.618611481826498,0.212230765132632,0.669089717766514
"1",1.03191536920373,"8","couple","13","9",-0.407205776184944,1.11925826391172,0.718319031390306,0.316571725762375,0.596251244101025,-0.120416883567873,-0.0437275545306896
"1",1.03191536920373,"8","couple","13","9",-1.0163212299002,1.12173475198408,0.66120045701969,0.577230678022729,0.985631424436325,0.393921814562038,-0.091536858798454
"1",-1.93968658458386,"6","female","13","8",-0.481079971078307,0.586653109367962,-0.472856123587241,0.536251488787652,0.00950996596654837,0.291240795750637,0.725981081118685
"1",-0.71161269935291,"7","male","17","9",0.776939830012579,0.0547452126602957,1.0196117749637,-0.52281424893175,-0.206285544892234,-0.0885289433326775,0.184818683695041
"1",-0.71161269935291,"7","male","17","9",-0.0866440470425616,0.572102897316877,0.926867194381929,-0.121430702460508,-0.126034013068084,-0.111063960417077,0.491625686437956
"1",1.12315410402844,"5","couple","47","6",-0.3366708925622,-0.226991148502197,0.149058621364217,1.8244285420744,1.39818921003023,-0.302434573288027,-0.217572222639049
"1",0.836696447009479,"5","couple","42","8",0.565304901313165,0.0921977896380043,0.185514689745883,-0.602170279667103,1.73349735373447,0.0363742386471937,-0.136623263231535
"1",0.836696447009479,"5","couple","42","8",0.598478410594337,-0.123528720292863,-0.99482901923955,0.744561313908848,-0.0964515916630037,-0.748070702230947,0.50797554572773
"1",-0.868593914718624,"8","female","13","9",-0.126589788028891,1.10156517321821,-0.510663415855292,-0.580509973371408,0.724169094364667,-0.476578451455372,0.319453644118184
"1",-1.92914606837417,"7","couple","48","9",1.09984545580343,-0.401279604305988,0.400489453354845,0.846776695319608,0.211979503674569,-0.583160743563145,-0.332781480554434
"1",-1.04093888522784,"7","couple","53","9",-0.356412709079946,0.381240667877091,-0.208216387130615,-0.748264897112069,0.530314954638056,0.31140330618189,0.889470799112746
"1",-0.783748340956399,"7","male","17","9",0.761481162885634,0.512247094222746,-0.575006675381887,-0.900124327016809,-0.194282178129757,0.718465964084691,0.286712026458776
"1",-1.42625163310366,"7","couple","27","9",1.39838837730582,-0.0579155755877542,0.00360815239461423,-0.655422320169038,-0.502052372842805,-0.464694009984071,-0.163954006050228
"1",1.6006835779429,"7","couple","0","7",-0.387805369992222,0.886577507314036,0.398365957651839,-0.631495705542109,-0.150313336701295,-0.730661837146024,0.680049240031105
"1",0.93655923464133,"4","female","48","8",0.285737497061664,0.555636182763421,-0.0236900449809839,1.48649428029984,-0.244910304807231,1.66781429959763,-0.635487672354561
"1",0.731879803203372,"8","couple","41","9",-0.350116666287278,-1.16110524793869,-0.788488106811576,0.267287687620428,1.41060202586361,-0.210301711698305,0.984303395070267
"1",0.731879803203372,"8","couple","41","9",-0.768646650207885,-0.135287523913107,0.492303483558445,2.26756475714355,-0.371755635236665,1.59186836747662,-0.280631815831177
"1",0.284778862407641,"7","couple","36","9",0.599957352585203,-1.70505096596364,1.01005281994283,-0.890101629155064,1.6929912618856,1.4453381864927,-0.0360435343476643
"1",-0.402107825314901,"5","female","12","4",0.217956098900487,0.155157752342175,0.170984343660274,0.480897298833677,-0.139320633565097,-0.210776461162324,0.601130093441408
"1",-1.41798011914307,"5","female","48","8",-0.229675782423517,-0.854763487550876,2.33881506538169,-0.387101381537522,0.982630831026343,-0.442622571563752,0.134692266270774
"1",-1.41798011914307,"5","female","48","8",NA,NA,NA,NA,NA,NA,NA
"1",-0.0894979903167073,"8","male","0","7",0.265691171530185,-0.000813207881794729,-0.691548315518092,0.745059442007624,1.97011223292917,1.0559121453007,-0.470676056286567
"1",1.10821857105959,"7","couple","51","9",-0.384332847395303,0.0596032029237502,1.20284626414112,1.617640170069,1.95306897171425,-0.355342475685969,-1.80172419609641
