"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3","topic_4","topic_5","topic_6"
"1",0.455565588402686,"7","couple","26","9",0.0977518600244829,-0.284060204888888,-0.0760447019847944,0.726328514919101,0.265485775842368,-0.795069324878629
"1",0.757733631706019,"7","female","34","6",-0.965344463415692,-0.146874826843362,-0.319657917054699,0.959579085414875,-0.332489710161162,-0.162510730912945
"1",-0.206745607082048,"7","couple","26","9",0.662294236789937,0.518366052449052,-0.398438974916609,-0.245413153093488,1.00342993285306,1.07262903628645
"1",-0.753351143546941,"4","male","9","8",0.419815281903341,0.791630497351477,0.396634333789622,0.19214074651085,0.558379098053341,-0.571593347290967
"1",0.181324722810646,"8","female","36","9",-0.257930638689548,2.02865351413314,1.50075553271951,-1.26002639094721,-0.540687866647646,0.599403874081469
"1",1.02202488980003,"8","couple","13","9",0.136494739392244,0.661958487947693,0.853978842142307,-0.174409009427476,0.0734150194086147,0.794540506187792
"1",0.515614397709286,"6","couple","2","9",0.771920734008853,1.13773329680773,-0.248597355973743,0.0133142979885404,-0.779745742484446,-0.0306859154828513
"1",0.150271602030779,"6","male","9","1",0.16288296510838,-1.08361651027127,-0.330637868272972,0.387837071724821,-0.812937949204073,1.12099094853677
"1",-0.720022336408494,"7","male","17","9",1.35041648033514,-0.660618918415438,-0.160196959403221,-0.446035274004566,0.342231355512334,0.847149077453575
"1",1.11318613222025,"5","couple","47","6",0.827680374758917,0.975911188529339,0.900358053376118,-0.545374423814335,-0.078187848522378,0.202188825750836
"1",0.826971774197795,"5","couple","42","8",0.439043860908394,0.957574956484111,0.249353026107456,0.188689801229738,-1.17162892875142,-0.174922800222386
"1",0.826971774197795,"5","couple","42","8",0.808777909133869,0.382105172790766,0.634464202144948,0.0314593973675707,-0.51451419879553,-0.417654646579964
"1",-1.93652160967551,"7","couple","48","9",0.311416588453156,-0.335459484637192,0.797218037758483,0.373658051448826,0.0382159906297143,-0.549764608349521
"1",-1.04906881347277,"7","couple","53","9",-0.530783436582593,0.228170483076499,-0.0115488612516587,0.73798923944587,-0.70099872765589,0.0661054904902225
"1",-0.79209671056535,"7","male","17","9",-1.7475405005976,-0.712287713192676,-0.150159816562976,1.07458147523679,0.114826672180673,-0.384721003789748
"1",1.59031002283485,"7","couple","0","7",-0.8904085883727,0.556569936066302,1.52307414536119,-0.0159125683831225,-0.512256593620977,0.460934276578765
"1",0.722244155012362,"8","couple","41","9",0.696459707998492,1.51480109828242,-0.264739635908277,-0.231814879348822,1.83216056728746,-1.67186880660679
"1",0.275522953447076,"7","couple","36","9",0.245730063282007,0.719692358995123,-1.15069461612554,-0.0589564066287688,-0.143413814487956,1.45295457208495
"1",-0.410780336213866,"5","female","12","4",-0.499335122656659,0.0406686570511721,-0.918549957446638,0.929416091494069,-0.154591026082842,-0.315052271278634
"1",-1.42578981243669,"5","female","48","8",-0.832285276716974,-0.0349325861290717,1.54275576170398,-0.501972640271403,0.851232628334106,1.34653844033009
"1",1.18625827332719,"8","couple","25","6",-0.865144625891027,-1.15099008854171,-0.748427860021163,0.995190169703653,-0.618274431789389,0.259028183085264
"1",1.09826328454745,"7","couple","51","9",0.0855565150572521,-0.0710428565712756,0.784303034164739,-0.426137633205167,-0.121149706324981,1.62076606204202
"1",1.09826328454745,"7","couple","51","9",0.0855313262800855,-0.0655967235984708,-0.442057995570639,0.217573052854323,0.110770824503808,1.27790010990118
"1",-0.723568221636694,"7","couple","0","8",0.27594922203446,-0.812500976209226,-0.182737904753556,0.725461813652888,0.194297420316359,-0.733437659106041
"1",-1.59755716250752,"4","female","13","5",-0.0632548334143556,-0.339902039964054,0.730025519993908,0.570319533596589,-0.53786909227422,-0.508272291337376
"1",1.59031002283485,"8","male","55","6",1.75010306401645,-0.197966523372552,-0.362246243908597,-0.520413802428078,-0.292788228725912,-0.0278231937077133
"1",0.612050067244035,"5","male","25","9",-0.104765651005356,-0.805666882484527,0.165724150617149,0.721233960509445,-0.152248476105389,-0.120131515843159
"1",-0.320912554267285,"7","couple","42","9",-0.091570360994972,-0.119834585344297,0.0106154826195611,0.784455486555918,-0.683154511849795,-0.726013131706082
"1",-0.70589804189154,"7","male","0","6",0.699386855509996,0.0103277275197563,-0.253286521414971,0.306640508902176,0.701249169103178,-0.103092727471212
"1",-0.380397450055462,"7","female","24","9",0.0903575678081406,-1.20591367299932,0.569619105164684,0.554847350562624,-0.348683433029206,-0.0664452751104351
"1",-1.48433225154455,"8","couple","6","9",0.605704005979516,-0.439222519341135,-0.185607459193567,0.507887661806814,0.499047266646322,-0.583757284574002
"1",1.28448873613378,"8","female","0","8",NA,NA,NA,NA,NA,NA
"1",0.574002656673444,"5","couple","12","9",0.883357078973594,0.518904567555038,0.80226129185296,-0.585449830101185,-0.142758366721103,0.741876305585618
"1",0.740063451960867,"8","couple","48","9",-0.102885334347902,-1.5447529050032,1.135118413624,0.53795669150652,-0.441607872665033,-1.23750997663082
"1",-0.263057588438223,"8","couple","53","9",NA,NA,NA,NA,NA,NA
"1",-0.263057588438223,"8","couple","53","9",-0.668610324392855,-0.272837649557898,-0.530379866825202,0.98079876250681,0.800326172959354,-1.18416627783797
"1",-1.56206768581386,"8","female","51","9",0.133782647430173,-0.0232068915008845,-0.43341401439761,0.53401725226957,0.455347044604006,0.333095353273935
"1",-0.206745607082048,"6","male","8","5",0.347510140395942,-0.079434312232964,0.469348845712182,0.410480534201874,-0.862995009160525,-0.14049195396739
"1",-0.380397450055462,"7","male","48","8",-2.42835643508332,-1.10870756491789,0.168381855546198,1.14982773049015,-1.1876327374258,-1.27483199183868
"1",-0.380397450055462,"7","male","48","8",-1.26457880304819,-1.16308533385525,0.513634218829813,1.01164327138482,-1.17669830260363,-1.26290339803511
"1",0.860757681491114,"7","female","0","3",-0.690743499850264,-0.751681428392655,-1.18665262898425,1.09600811962077,0.00292679400305844,-0.715999853931662
"1",0.00458803756879426,"7","female","55","9",-1.34302292513627,-0.0680874580710428,-0.0217200528027122,0.945844634814454,0.224416602951879,-0.320818756524321
"1",0.894011505083195,"8","couple","27","4",0.0725836986209997,-0.237390167841231,-1.23771099388329,0.847244078560144,-0.0612760114936259,-0.505587562586522
"1",-0.870519618113463,"4","female","0","9",0.839973381886562,-0.133291224387201,0.358107652914995,-0.0925431307006477,0.648494882044903,0.459160453389223
"1",-0.777483682298456,"6","female","6","9",-0.290080955559158,0.00055768256347209,0.169842928786141,0.760687344616669,0.236321074037771,-0.821200104789526
"1",0.00458803756879426,"8","male","29","9",-0.0937270849397953,-0.169504899494936,-0.420374907742985,0.351740760133914,0.757633573406008,1.0600988349817
"1",-1.22153803297244,"4","couple","0","2",-0.248146114675155,0.904355901386841,-0.64517249784617,0.442639613629422,-0.00515237524704288,0.587663528755543
"1",-1.90523845739509,"5","male","13","6",-0.12057029269717,0.311721817185588,0.484986396797572,0.279880946334058,0.0866367063954407,0.615138215503092
"1",0.574002656673444,"8","male","25","8",0.847975265851967,0.44322421600966,-1.37870733237479,0.2408159544251,-1.14923268730476,0.305477141822803
"1",-0.179142937463782,"5","couple","17","5",-0.0492556005200747,-0.209053104604573,0.361661140164193,0.510673798252075,-0.156498766639788,0.260977243431073
"1",-1.00806608519487,"7","female","55","9",0.304815965956777,-0.922880933101835,-0.705622527654288,0.828518164687729,0.302849381054452,-1.68942096008861
"1",-0.0984360122163003,"7","couple","47","9",0.155798920364359,0.0346051597413633,1.3977822592265,0.0973882462018617,-0.878087461740131,-0.52688576534602
"1",-1.84402912365302,"8","male","36","9",-1.18671296621972,-1.02598230336302,1.1599415873227,-0.237116387416675,-0.128663601917438,1.82110896875635
"1",-1.84402912365302,"8","male","36","9",0.00945996581846373,1.3093229902181,0.362397453580812,-0.0830415888065227,-0.205874432954266,0.690778112318692
"1",0.942930468760109,"7","couple","45","6",1.07420667375683,-0.175638018292136,0.677620492107472,-0.185574565413737,1.23624474096625,-0.851280340014943
"1",0.942930468760109,"7","couple","45","6",1.53439151306839,-0.907382944894821,0.251712564642504,-0.460595127352861,1.7773717192212,-1.14331467482954
"1",0.455565588402686,"5","male","41","8",0.279278820595851,-0.221801210773184,-1.07613435446478,0.547440977569812,1.9156640187624,-0.536312083251741
"1",0.649424036840272,"7","couple","9","9",0.707066823604524,0.622999419297734,-0.502727711333552,-0.267373948176116,0.75386752232312,1.09563046412776
"1",0.00458803756879426,"8","male","12","9",-0.434523350827442,-0.528990246618051,-0.0369731720525141,0.940853525428717,-0.73631347309724,-0.866886760505946
"1",0.593112055484096,"8","couple","48","9",0.27472347032926,0.853358116195484,0.832033292231359,0.0635066269775444,-1.13054863615836,-0.109205700699756
"1",0.79263647854254,"6","female","8","3",-2.42636986373428,-1.55813446303036,-1.66356683244501,0.899313434623432,-1.18466125825811,1.15798347367771
"1",-0.602873992106447,"7","couple","36","5",1.76390314128983,-1.18224559740664,0.694384130012421,-0.73639596627747,-1.16569268119593,-0.385513360817245
"1",-0.602873992106447,"7","couple","36","5",1.29618397556327,-0.204071211332971,-1.26638619111912,0.215070619046503,0.115866335659254,-0.807649302213205
